1.927571370e-01,-1.505591549e-01
2.046804973e-01,-1.132202832e-01
2.140855402e-01,-7.613991739e-02
2.048074246e-01,-1.252099348e-01
1.849265453e-01,-3.790617524e-02
2.437848667e-01,-1.151592572e-01
