nodenumber     x-coordinate     y-coordinate pressure-coefficient 
         1 -1.000000000E-16 -5.000000000E-01 -3.699479086E+00 
         2 -3.926950444E-03 -4.999845788E-01 -3.698866806E+00 
         3  3.926950444E-03 -4.999845788E-01 -3.698865996E+00 
         4 -7.853658656E-03 -4.999383162E-01 -3.697032085E+00 
         5  7.853658656E-03 -4.999383162E-01 -3.697030274E+00 
         6 -1.177988242E-02 -4.998612151E-01 -3.693983395E+00 
         7  1.177988242E-02 -4.998612151E-01 -3.693980221E+00 
         8 -1.570537954E-02 -4.997532802E-01 -3.689734432E+00 
         9  1.570537954E-02 -4.997532802E-01 -3.689729393E+00 
        10 -1.962990788E-02 -4.996145181E-01 -3.684303639E+00 
        11  1.962990788E-02 -4.996145181E-01 -3.684296111E+00 
        12 -2.355322535E-02 -4.994449375E-01 -3.677713639E+00 
        13  2.355322535E-02 -4.994449375E-01 -3.677702854E+00 
        14 -2.747508996E-02 -4.992445487E-01 -3.669990364E+00 
        15  2.747508996E-02 -4.992445487E-01 -3.669975615E+00 
        16 -3.139525976E-02 -4.990133642E-01 -3.661162560E+00 
        17  3.139525976E-02 -4.990133642E-01 -3.661143256E+00 
        18 -3.531349297E-02 -4.987513982E-01 -3.651261218E+00 
        19  3.531349297E-02 -4.987513982E-01 -3.651236638E+00 
        20 -3.922954786E-02 -4.984586669E-01 -3.640318708E+00 
        21  3.922954786E-02 -4.984586669E-01 -3.640288070E+00 
        22 -4.314318290E-02 -4.981351882E-01 -3.628368323E+00 
        23  4.314318290E-02 -4.981351882E-01 -3.628330910E+00 
        24 -4.705415666E-02 -4.977809823E-01 -3.615443823E+00 
        25  4.705415666E-02 -4.977809823E-01 -3.615398940E+00 
        26 -5.096222790E-02 -4.973960709E-01 -3.601579035E+00 
        27  5.096222790E-02 -4.973960709E-01 -3.601525999E+00 
        28 -5.486715555E-02 -4.969804777E-01 -3.586807521E+00 
        29  5.486715555E-02 -4.969804777E-01 -3.586745656E+00 
        30 -5.876869873E-02 -4.965342285E-01 -3.571162333E+00 
        31  5.876869873E-02 -4.965342285E-01 -3.571091230E+00 
        32 -6.266661678E-02 -4.960573507E-01 -3.554675817E+00 
        33  6.266661678E-02 -4.960573507E-01 -3.554595005E+00 
        34 -6.656066926E-02 -4.955498737E-01 -3.537379466E+00 
        35  6.656066926E-02 -4.955498737E-01 -3.537288308E+00 
        36 -7.045061597E-02 -4.950118289E-01 -3.519303825E+00 
        37  7.045061597E-02 -4.950118289E-01 -3.519202102E+00 
        38 -7.433621695E-02 -4.944432494E-01 -3.500478420E+00 
        39  7.433621695E-02 -4.944432494E-01 -3.500365264E+00 
        40 -7.821723252E-02 -4.938441703E-01 -3.480931724E+00 
        41  7.821723252E-02 -4.938441703E-01 -3.480803582E+00 
        42 -8.209342328E-02 -4.932146286E-01 -3.460691135E+00 
        43  8.209342328E-02 -4.932146286E-01 -3.460548208E+00 
        44 -8.596455014E-02 -4.925546631E-01 -3.439783022E+00 
        45  8.596455014E-02 -4.925546631E-01 -3.439627234E+00 
        46 -8.983037430E-02 -4.918643145E-01 -3.418232831E+00 
        47  8.983037430E-02 -4.918643145E-01 -3.418062591E+00 
        48 -9.369065729E-02 -4.911436254E-01 -3.396064065E+00 
        49  9.369065729E-02 -4.911436254E-01 -3.395879148E+00 
        50 -9.754516101E-02 -4.903926402E-01 -3.373300068E+00 
        51  9.754516101E-02 -4.903926402E-01 -3.373100332E+00 
        52 -1.013936477E-01 -4.896114053E-01 -3.349964099E+00 
        53  1.013936477E-01 -4.896114053E-01 -3.349748408E+00 
        54 -1.052358799E-01 -4.887999689E-01 -3.326077162E+00 
        55  1.052358799E-01 -4.887999689E-01 -3.325844731E+00 
        56 -1.090716207E-01 -4.879583810E-01 -3.301659420E+00 
        57  1.090716207E-01 -4.879583810E-01 -3.301409776E+00 
        58 -1.129006334E-01 -4.870866935E-01 -3.276730558E+00 
        59  1.129006334E-01 -4.870866935E-01 -3.276463176E+00 
        60 -1.167226819E-01 -4.861849602E-01 -3.251309414E+00 
        61  1.167226819E-01 -4.861849602E-01 -3.251023766E+00 
        62 -1.205375304E-01 -4.852532367E-01 -3.225414075E+00 
        63  1.205375304E-01 -4.852532367E-01 -3.225109625E+00 
        64 -1.243449436E-01 -4.842915806E-01 -3.199061905E+00 
        65  1.243449436E-01 -4.842915806E-01 -3.198738120E+00 
        66 -1.281446866E-01 -4.833000510E-01 -3.172269596E+00 
        67  1.281446866E-01 -4.833000510E-01 -3.171925946E+00 
        68 -1.319365250E-01 -4.822787092E-01 -3.145053200E+00 
        69  1.319365250E-01 -4.822787092E-01 -3.144689164E+00 
        70 -1.357202249E-01 -4.812276182E-01 -3.117428173E+00 
        71  1.357202249E-01 -4.812276182E-01 -3.117043242E+00 
        72 -1.394955530E-01 -4.801468428E-01 -3.089409409E+00 
        73  1.394955530E-01 -4.801468428E-01 -3.089003096E+00 
        74 -1.432622764E-01 -4.790364497E-01 -3.061011270E+00 
        75  1.432622764E-01 -4.790364497E-01 -3.060583126E+00 
        76 -1.470201626E-01 -4.778965074E-01 -3.032247627E+00 
        77  1.470201626E-01 -4.778965074E-01 -3.031797266E+00 
        78 -1.507689800E-01 -4.767270862E-01 -3.003131879E+00 
        79  1.507689800E-01 -4.767270862E-01 -3.002659038E+00 
        80 -1.545084972E-01 -4.755282581E-01 -2.973676964E+00 
        81  1.545084972E-01 -4.755282581E-01 -2.973181540E+00 
        82 -1.582384836E-01 -4.743000973E-01 -2.943895671E+00 
        83  1.582384836E-01 -4.743000973E-01 -2.943377297E+00 
        84 -1.619587091E-01 -4.730426794E-01 -2.913800491E+00 
        85  1.619587091E-01 -4.730426794E-01 -2.913257547E+00 
        86 -1.656689442E-01 -4.717560820E-01 -2.883403771E+00 
        87  1.656689442E-01 -4.717560820E-01 -2.882831134E+00 
        88 -1.693689601E-01 -4.704403845E-01 -2.852715762E+00 
        89  1.693689601E-01 -4.704403845E-01 -2.852108773E+00 
        90 -1.730585285E-01 -4.690956680E-01 -2.821746531E+00 
        91  1.730585285E-01 -4.690956680E-01 -2.821106338E+00 
        92 -1.767374219E-01 -4.677220154E-01 -2.790508762E+00 
        93  1.767374219E-01 -4.677220154E-01 -2.789837256E+00 
        94 -1.804054132E-01 -4.663195116E-01 -2.759015671E+00 
        95  1.804054132E-01 -4.663195116E-01 -2.758310164E+00 
        96 -1.840622763E-01 -4.648882429E-01 -2.727277138E+00 
        97  1.840622763E-01 -4.648882429E-01 -2.726533641E+00 
        98 -1.877077856E-01 -4.634282978E-01 -2.695300124E+00 
        99  1.877077856E-01 -4.634282978E-01 -2.694517388E+00 
       100 -1.913417162E-01 -4.619397663E-01 -2.663090535E+00 
       101  1.913417162E-01 -4.619397663E-01 -2.662271319E+00 
       102 -1.949638439E-01 -4.604227401E-01 -2.630646972E+00 
       103  1.949638439E-01 -4.604227401E-01 -2.629804970E+00 
       104 -1.985739453E-01 -4.588773128E-01 -2.597983341E+00 
       105  1.985739453E-01 -4.588773128E-01 -2.597127687E+00 
       106 -2.021717978E-01 -4.573035799E-01 -2.565127440E+00 
       107  2.021717978E-01 -4.573035799E-01 -2.564248389E+00 
       108 -2.057571793E-01 -4.557016383E-01 -2.532088282E+00 
       109  2.057571793E-01 -4.557016383E-01 -2.531175541E+00 
       110 -2.093298688E-01 -4.540715869E-01 -2.498867811E+00 
       111  2.093298688E-01 -4.540715869E-01 -2.497917073E+00 
       112 -2.128896458E-01 -4.524135262E-01 -2.465473214E+00 
       113  2.128896458E-01 -4.524135262E-01 -2.464480577E+00 
       114 -2.164362908E-01 -4.507275586E-01 -2.431912654E+00 
       115  2.164362908E-01 -4.507275586E-01 -2.430873227E+00 
       116 -2.199695849E-01 -4.490137879E-01 -2.398194509E+00 
       117  2.199695849E-01 -4.490137879E-01 -2.397103559E+00 
       118 -2.234893103E-01 -4.472723199E-01 -2.364327033E+00 
       119  2.234893103E-01 -4.472723199E-01 -2.363181569E+00 
       120 -2.269952499E-01 -4.455032621E-01 -2.330318429E+00 
       121  2.269952499E-01 -4.455032621E-01 -2.329114264E+00 
       122 -2.304871873E-01 -4.437067235E-01 -2.296176926E+00 
       123  2.304871873E-01 -4.437067235E-01 -2.294908243E+00 
       124 -2.339649071E-01 -4.418828150E-01 -2.261911343E+00 
       125  2.339649071E-01 -4.418828150E-01 -2.260578199E+00 
       126 -2.374281949E-01 -4.400316491E-01 -2.227533557E+00 
       127  2.374281949E-01 -4.400316491E-01 -2.226145447E+00 
       128 -2.408768371E-01 -4.381533400E-01 -2.193059622E+00 
       129  2.408768371E-01 -4.381533400E-01 -2.191606537E+00 
       130 -2.443106207E-01 -4.362480035E-01 -2.158504102E+00 
       131  2.443106207E-01 -4.362480035E-01 -2.156977164E+00 
       132 -2.477293342E-01 -4.343157572E-01 -2.123878494E+00 
       133  2.477293342E-01 -4.343157572E-01 -2.122263714E+00 
       134 -2.511327666E-01 -4.323567203E-01 -2.089194214E+00 
       135  2.511327666E-01 -4.323567203E-01 -2.087440701E+00 
       136 -2.545207079E-01 -4.303710135E-01 -2.054462345E+00 
       137  2.545207079E-01 -4.303710135E-01 -2.052520788E+00 
       138 -2.578929491E-01 -4.283587594E-01 -2.019693234E+00 
       139  2.578929491E-01 -4.283587594E-01 -2.017524052E+00 
       140 -2.612492824E-01 -4.263200822E-01 -1.984895523E+00 
       141  2.612492824E-01 -4.263200822E-01 -1.982459418E+00 
       142 -2.645895005E-01 -4.242551075E-01 -1.950073309E+00 
       143  2.645895005E-01 -4.242551075E-01 -1.947333414E+00 
       144 -2.679133975E-01 -4.221639628E-01 -1.915194720E+00 
       145  2.679133975E-01 -4.221639628E-01 -1.912152909E+00 
       146 -2.712207683E-01 -4.200467769E-01 -1.880153036E+00 
       147  2.712207683E-01 -4.200467769E-01 -1.876924798E+00 
       148 -2.745114090E-01 -4.179036807E-01 -1.844962018E+00 
       149  2.745114090E-01 -4.179036807E-01 -1.841655907E+00 
       150 -2.777851165E-01 -4.157348062E-01 -1.809718145E+00 
       151  2.777851165E-01 -4.157348062E-01 -1.806352996E+00 
       152 -2.810416889E-01 -4.135402871E-01 -1.774439222E+00 
       153  2.810416889E-01 -4.135402871E-01 -1.771022761E+00 
       154 -2.842809254E-01 -4.113202590E-01 -1.739138910E+00 
       155  2.842809254E-01 -4.113202590E-01 -1.735671840E+00 
       156 -2.875026260E-01 -4.090748587E-01 -1.703824932E+00 
       157  2.875026260E-01 -4.090748587E-01 -1.700306821E+00 
       158 -2.907065922E-01 -4.068042248E-01 -1.668504304E+00 
       159  2.907065922E-01 -4.068042248E-01 -1.664934239E+00 
       160 -2.938926261E-01 -4.045084972E-01 -1.633183669E+00 
       161  2.938926261E-01 -4.045084972E-01 -1.629560588E+00 
       162 -2.970605315E-01 -4.021878176E-01 -1.597869546E+00 
       163  2.970605315E-01 -4.021878176E-01 -1.594192316E+00 
       164 -3.002101127E-01 -3.998423292E-01 -1.562568363E+00 
       165  3.002101127E-01 -3.998423292E-01 -1.558835841E+00 
       166 -3.033411755E-01 -3.974721767E-01 -1.527286478E+00 
       167  3.033411755E-01 -3.974721767E-01 -1.523497547E+00 
       168 -3.064535268E-01 -3.950775062E-01 -1.492030189E+00 
       169  3.064535268E-01 -3.950775062E-01 -1.488183775E+00 
       170 -3.095469747E-01 -3.926584654E-01 -1.456805737E+00 
       171  3.095469747E-01 -3.926584654E-01 -1.452900783E+00 
       172 -3.126213282E-01 -3.902152037E-01 -1.421619318E+00 
       173  3.126213282E-01 -3.902152037E-01 -1.417654528E+00 
       174 -3.156763977E-01 -3.877478716E-01 -1.386477057E+00 
       175  3.156763977E-01 -3.877478716E-01 -1.382450727E+00 
       176 -3.187119949E-01 -3.852566214E-01 -1.351384861E+00 
       177  3.187119949E-01 -3.852566214E-01 -1.347294361E+00 
       178 -3.217279324E-01 -3.827416067E-01 -1.316349677E+00 
       179  3.217279324E-01 -3.827416067E-01 -1.312191805E+00 
       180 -3.247240242E-01 -3.802029828E-01 -1.281375802E+00 
       181  3.247240242E-01 -3.802029828E-01 -1.277151142E+00 
       182 -3.277000855E-01 -3.776409061E-01 -1.246468555E+00 
       183  3.277000855E-01 -3.776409061E-01 -1.242178173E+00 
       184 -3.306559327E-01 -3.750555348E-01 -1.211636533E+00 
       185  3.306559327E-01 -3.750555348E-01 -1.207278268E+00 
       186 -3.335913835E-01 -3.724470283E-01 -1.176886006E+00 
       187  3.335913835E-01 -3.724470283E-01 -1.172457893E+00 
       188 -3.365062568E-01 -3.698155475E-01 -1.142222549E+00 
       189  3.365062568E-01 -3.698155475E-01 -1.137723135E+00 
       190 -3.394003728E-01 -3.671612547E-01 -1.107651805E+00 
       191  3.394003728E-01 -3.671612547E-01 -1.103080014E+00 
       192 -3.422735530E-01 -3.644843137E-01 -1.073179487E+00 
       193  3.422735530E-01 -3.644843137E-01 -1.068534499E+00 
       194 -3.451256201E-01 -3.617848896E-01 -1.038811354E+00 
       195  3.451256201E-01 -3.617848896E-01 -1.034092509E+00 
       196 -3.479563983E-01 -3.590631489E-01 -1.004553161E+00 
       197  3.479563983E-01 -3.590631489E-01 -9.997599522E-01 
       198 -3.507657129E-01 -3.563192595E-01 -9.704106385E-01 
       199  3.507657129E-01 -3.563192595E-01 -9.655427399E-01 
       200 -3.535533906E-01 -3.535533906E-01 -9.363893610E-01 
       201  3.535533906E-01 -3.535533906E-01 -9.314467426E-01 
       202 -3.563192595E-01 -3.507657129E-01 -9.024948435E-01 
       203  3.563192595E-01 -3.507657129E-01 -8.974778280E-01 
       204 -3.590631489E-01 -3.479563983E-01 -8.687327470E-01 
       205  3.590631489E-01 -3.479563983E-01 -8.636419458E-01 
       206 -3.617848896E-01 -3.451256201E-01 -8.351087695E-01 
       207  3.617848896E-01 -3.451256201E-01 -8.299451538E-01 
       208 -3.644843137E-01 -3.422735530E-01 -8.016285508E-01 
       209  3.644843137E-01 -3.422735530E-01 -7.963936609E-01 
       210 -3.671612547E-01 -3.394003728E-01 -7.682976709E-01 
       211  3.671612547E-01 -3.394003728E-01 -7.629939130E-01 
       212 -3.698155475E-01 -3.365062568E-01 -7.351216540E-01 
       213  3.698155475E-01 -3.365062568E-01 -7.297527659E-01 
       214 -3.724470283E-01 -3.335913835E-01 -7.021059790E-01 
       215  3.724470283E-01 -3.335913835E-01 -6.966777981E-01 
       216 -3.750555348E-01 -3.306559327E-01 -6.692560540E-01 
       217  3.750555348E-01 -3.306559327E-01 -6.637779604E-01 
       218 -3.776409061E-01 -3.277000855E-01 -6.365771472E-01 
       219  3.776409061E-01 -3.277000855E-01 -6.310648037E-01 
       220 -3.802029828E-01 -3.247240242E-01 -6.040741878E-01 
       221  3.802029828E-01 -3.247240242E-01 -5.985541257E-01 
       222 -3.827416067E-01 -3.217279324E-01 -5.717533128E-01 
       223  3.827416067E-01 -3.217279324E-01 -5.662639559E-01 
       224 -3.852566214E-01 -3.187119949E-01 -5.396186697E-01 
       225  3.852566214E-01 -3.187119949E-01 -5.341782429E-01 
       226 -3.877478716E-01 -3.156763977E-01 -5.076740507E-01 
       227  3.877478716E-01 -3.156763977E-01 -5.022750698E-01 
       228 -3.902152037E-01 -3.126213282E-01 -4.759248760E-01 
       229  3.902152037E-01 -3.126213282E-01 -4.705700546E-01 
       230 -3.926584654E-01 -3.095469747E-01 -4.443762344E-01 
       231  3.926584654E-01 -3.095469747E-01 -4.390736937E-01 
       232 -3.950775062E-01 -3.064535268E-01 -4.130344172E-01 
       233  3.950775062E-01 -3.064535268E-01 -4.077752856E-01 
       234 -3.974721767E-01 -3.033411755E-01 -3.819055076E-01 
       235  3.974721767E-01 -3.033411755E-01 -3.766625551E-01 
       236 -3.998423292E-01 -3.002101127E-01 -3.509950885E-01 
       237  3.998423292E-01 -3.002101127E-01 -3.456957348E-01 
       238 -4.021878176E-01 -2.970605315E-01 -3.203084031E-01 
       239  4.021878176E-01 -2.970605315E-01 -3.149050158E-01 
       240 -4.045084972E-01 -2.938926261E-01 -2.898504975E-01 
       241  4.045084972E-01 -2.938926261E-01 -2.843590572E-01 
       242 -4.068042248E-01 -2.907065922E-01 -2.596262627E-01 
       243  4.068042248E-01 -2.907065922E-01 -2.540612072E-01 
       244 -4.090748587E-01 -2.875026260E-01 -2.296404203E-01 
       245  4.090748587E-01 -2.875026260E-01 -2.240147091E-01 
       246 -4.113202590E-01 -2.842809254E-01 -1.998974572E-01 
       247  4.113202590E-01 -2.842809254E-01 -1.942204604E-01 
       248 -4.135402871E-01 -2.810416889E-01 -1.704015039E-01 
       249  4.135402871E-01 -2.810416889E-01 -1.646781071E-01 
       250 -4.157348062E-01 -2.777851165E-01 -1.411561506E-01 
       251  4.157348062E-01 -2.777851165E-01 -1.353901013E-01 
       252 -4.179036807E-01 -2.745114090E-01 -1.121646361E-01 
       253  4.179036807E-01 -2.745114090E-01 -1.063586649E-01 
       254 -4.200467769E-01 -2.712207683E-01 -8.343595363E-02 
       255  4.200467769E-01 -2.712207683E-01 -7.758371652E-02 
       256 -4.221639628E-01 -2.679133975E-01 -5.498751726E-02 
       257  4.221639628E-01 -2.679133975E-01 -4.906718956E-02 
       258 -4.242551075E-01 -2.645895005E-01 -2.680973921E-02 
       259  4.242551075E-01 -2.645895005E-01 -2.081459674E-02 
       260 -4.263200822E-01 -2.612492824E-01  1.106578170E-03 
       261  4.263200822E-01 -2.612492824E-01  7.169254091E-03 
       262 -4.283587594E-01 -2.578929491E-01  2.874435636E-02 
       263  4.283587594E-01 -2.578929491E-01  3.488023131E-02 
       264 -4.303710135E-01 -2.545207079E-01  5.609252252E-02 
       265  4.303710135E-01 -2.545207079E-01  6.231414791E-02 
       266 -4.323567203E-01 -2.511327666E-01  8.314375173E-02 
       267  4.323567203E-01 -2.511327666E-01  8.946757207E-02 
       268 -4.343157572E-01 -2.477293342E-01  1.098929007E-01 
       269  4.343157572E-01 -2.477293342E-01  1.163365008E-01 
       270 -4.362480035E-01 -2.443106207E-01  1.363357709E-01 
       271  4.362480035E-01 -2.443106207E-01  1.429203889E-01 
       272 -4.381533400E-01 -2.408768371E-01  1.624685302E-01 
       273  4.381533400E-01 -2.408768371E-01  1.692133605E-01 
       274 -4.400316491E-01 -2.374281949E-01  1.882874935E-01 
       275  4.400316491E-01 -2.374281949E-01  1.952042715E-01 
       276 -4.418828150E-01 -2.339649071E-01  2.137890402E-01 
       277  4.418828150E-01 -2.339649071E-01  2.208892348E-01 
       278 -4.437067235E-01 -2.304871873E-01  2.389695852E-01 
       279  4.437067235E-01 -2.304871873E-01  2.462671577E-01 
       280 -4.455032621E-01 -2.269952499E-01  2.638255658E-01 
       281  4.455032621E-01 -2.269952499E-01  2.713356111E-01 
       282 -4.472723199E-01 -2.234893103E-01  2.883533684E-01 
       283  4.472723199E-01 -2.234893103E-01  2.960901043E-01 
       284 -4.490137879E-01 -2.199695849E-01  3.125485579E-01 
       285  4.490137879E-01 -2.199695849E-01  3.205259311E-01 
       286 -4.507275586E-01 -2.164362908E-01  3.364067194E-01 
       287  4.507275586E-01 -2.164362908E-01  3.446386028E-01 
       288 -4.524135262E-01 -2.128896458E-01  3.599241146E-01 
       289  4.524135262E-01 -2.128896458E-01  3.684251879E-01 
       290 -4.540715869E-01 -2.093298688E-01  3.830966114E-01 
       291  4.540715869E-01 -2.093298688E-01  3.918814181E-01 
       292 -4.557016383E-01 -2.057571793E-01  4.059200889E-01 
       293  4.557016383E-01 -2.057571793E-01  4.150007322E-01 
       294 -4.573035799E-01 -2.021717978E-01  4.283907231E-01 
       295  4.573035799E-01 -2.021717978E-01  4.377766028E-01 
       296 -4.588773128E-01 -1.985739453E-01  4.505053263E-01 
       297  4.588773128E-01 -1.985739453E-01  4.602007665E-01 
       298 -4.604227401E-01 -1.949638439E-01  4.722582784E-01 
       299  4.604227401E-01 -1.949638439E-01  4.822608027E-01 
       300 -4.619397663E-01 -1.913417162E-01  4.936440764E-01 
       301  4.619397663E-01 -1.913417162E-01  5.039437474E-01 
       302 -4.634282978E-01 -1.877077856E-01  5.146596431E-01 
       303  4.634282978E-01 -1.877077856E-01  5.252372831E-01 
       304 -4.648882429E-01 -1.840622763E-01  5.353012365E-01 
       305  4.648882429E-01 -1.840622763E-01  5.461512446E-01 
       306 -4.663195116E-01 -1.804054132E-01  5.555656650E-01 
       307  4.663195116E-01 -1.804054132E-01  5.666963461E-01 
       308 -4.677220154E-01 -1.767374219E-01  5.754497957E-01 
       309  4.677220154E-01 -1.767374219E-01  5.868650795E-01 
       310 -4.690956680E-01 -1.730585285E-01  5.949502186E-01 
       311  4.690956680E-01 -1.730585285E-01  6.066538767E-01 
       312 -4.704403845E-01 -1.693689601E-01  6.140637200E-01 
       313  4.704403845E-01 -1.693689601E-01  6.260583574E-01 
       314 -4.717560820E-01 -1.656689442E-01  6.327872583E-01 
       315  4.717560820E-01 -1.656689442E-01  6.450736490E-01 
       316 -4.730426794E-01 -1.619587091E-01  6.511179724E-01 
       317  4.730426794E-01 -1.619587091E-01  6.636942675E-01 
       318 -4.743000973E-01 -1.582384836E-01  6.690531726E-01 
       319  4.743000973E-01 -1.582384836E-01  6.819141076E-01 
       320 -4.755282581E-01 -1.545084972E-01  6.865903445E-01 
       321  4.755282581E-01 -1.545084972E-01  6.997263891E-01 
       322 -4.767270862E-01 -1.507689800E-01  7.037271602E-01 
       323  4.767270862E-01 -1.507689800E-01  7.171235805E-01 
       324 -4.778965074E-01 -1.470201626E-01  7.204614949E-01 
       325  4.778965074E-01 -1.470201626E-01  7.340973067E-01 
       326 -4.790364497E-01 -1.432622764E-01  7.367914567E-01 
       327  4.790364497E-01 -1.432622764E-01  7.506382481E-01 
       328 -4.801468428E-01 -1.394955530E-01  7.527154723E-01 
       329  4.801468428E-01 -1.394955530E-01  7.667360380E-01 
       330 -4.812276182E-01 -1.357202249E-01  7.682325621E-01 
       331  4.812276182E-01 -1.357202249E-01  7.823791651E-01 
       332 -4.822787092E-01 -1.319365250E-01  7.833430000E-01 
       333  4.822787092E-01 -1.319365250E-01  7.975548895E-01 
       334 -4.833000510E-01 -1.281446866E-01  7.980499379E-01 
       335  4.833000510E-01 -1.281446866E-01  8.122491836E-01 
       336 -4.842915806E-01 -1.243449436E-01  8.123590343E-01 
       337  4.842915806E-01 -1.243449436E-01  8.264467092E-01 
       338 -4.852532367E-01 -1.205375304E-01  8.262876668E-01 
       339  4.852532367E-01 -1.205375304E-01  8.401308464E-01 
       340 -4.861849602E-01 -1.167226819E-01  8.398387317E-01 
       341  4.861849602E-01 -1.167226819E-01  8.532837907E-01 
       342 -4.870866935E-01 -1.129006334E-01  8.529931739E-01 
       343  4.870866935E-01 -1.129006334E-01  8.658867350E-01 
       344 -4.879583810E-01 -1.090716207E-01  8.657371969E-01 
       345  4.879583810E-01 -1.090716207E-01  8.779201549E-01 
       346 -4.887999689E-01 -1.052358799E-01  8.780615516E-01 
       347  4.887999689E-01 -1.052358799E-01  8.893642118E-01 
       348 -4.896114053E-01 -1.013936477E-01  8.899611435E-01 
       349  4.896114053E-01 -1.013936477E-01  9.001992850E-01 
       350 -4.903926402E-01 -9.754516101E-02  9.014325166E-01 
       351  4.903926402E-01 -9.754516101E-02  9.104066366E-01 
       352 -4.911436254E-01 -9.369065729E-02  9.124729919E-01 
       353  4.911436254E-01 -9.369065729E-02  9.199692033E-01 
