nodenumber     x-coordinate     y-coordinate pressure-coefficient 
        97  4.977809823E-01 -3.188194792E-04  3.822872670E-01 
        98  4.990133642E-01 -1.418321723E-04  4.265905339E-01 
        99  4.997532802E-01 -3.547821079E-05  4.988555643E-01 
       100 -5.000000000E-01  0.000000000E+00  3.375992887E-01 
       101  5.000000000E-01  0.000000000E+00  5.117300736E-01 
       102  4.997532802E-01  3.547821079E-05  4.882623371E-01 
       103  4.990133642E-01  1.418321723E-04  4.187180533E-01 
       104  4.977809823E-01  3.188194792E-04  3.751147907E-01 
       105  4.960573507E-01  5.660348559E-04  3.371422522E-01 
       106  4.938441703E-01  8.829084014E-04  3.053931634E-01 
       107  4.911436254E-01  1.268703414E-03  2.776413668E-01 
       108  4.879583810E-01  1.722514059E-03  2.527664625E-01 
       109  4.842915806E-01  2.243263192E-03  2.299585836E-01 
       110 -4.997532802E-01  2.697328767E-03 -1.188326555E-02 
       111  4.801468428E-01  2.829700686E-03  2.087081078E-01 
       112  4.755282581E-01  3.480402612E-03  1.886627854E-01 
       113  4.704403845E-01  4.193771634E-03  1.695811057E-01 
       114  4.648882429E-01  4.968038931E-03  1.512897244E-01 
       115 -4.990133642E-01  5.388096926E-03 -3.758034603E-01 
       116  4.588773128E-01  5.801267918E-03  1.336543405E-01 
       117  4.524135262E-01  6.691359978E-03  1.165760140E-01 
       118  4.455032621E-01  7.636062320E-03  9.997970067E-02 
       119 -4.977809823E-01  8.065794149E-03 -7.103944210E-01 
       120  4.381533400E-01  8.632977998E-03  8.380461583E-02 
       121  4.303710135E-01  9.679578015E-03  6.799419378E-02 
       122 -4.960573507E-01  1.072400942E-02 -9.859887389E-01 
       123  4.221639628E-01  1.077321534E-02  5.250187754E-02 
       124  4.135402871E-01  1.191114057E-02  3.731445003E-02 
       125  4.045084972E-01  1.309051883E-02  2.240910706E-02 
       126 -4.938441703E-01  1.335647761E-02 -1.185642146E+00 
       127  3.950775062E-01  1.430844752E-02  7.743830615E-03 
       128  3.852566214E-01  1.556197435E-02 -6.704447784E-03 
       129 -4.911436254E-01  1.595712257E-02 -1.315369028E+00 
       130  3.750555348E-01  1.684811506E-02 -2.095572201E-02 
       131  3.644843137E-01  1.816387037E-02 -3.502855941E-02 
       132 -4.879583810E-01  1.852009554E-02 -1.394966103E+00 
       133  3.535533906E-01  1.950624146E-02 -4.894141562E-02 
       134  3.422735530E-01  2.087224339E-02 -6.269376660E-02 
       135 -4.842915806E-01  2.103980837E-02 -1.435212710E+00 
       136  3.306559327E-01  2.225891619E-02 -7.627380301E-02 
       137 -4.801468428E-01  2.351096059E-02 -1.447642852E+00 
       138  3.187119949E-01  2.366333289E-02 -8.970535604E-02 
       139  3.064535268E-01  2.508260438E-02 -1.030311112E-01 
       140 -4.755282581E-01  2.592856014E-02 -1.440974453E+00 
       141  2.938926261E-01  2.651388090E-02 -1.162845205E-01 
       142  2.810416889E-01  2.795434989E-02 -1.294962308E-01 
       143 -4.704403845E-01  2.828793740E-02 -1.421277531E+00 
       144  2.679133975E-01  2.940123054E-02 -1.426943334E-01 
       145 -4.648882429E-01  3.058475268E-02 -1.393566397E+00 
       146  2.545207079E-01  3.085176501E-02 -1.559071091E-01 
       147  2.408768371E-01  3.230320684E-02 -1.691635982E-01 
       148 -4.588773128E-01  3.281499725E-02 -1.361037527E+00 
       149  2.269952499E-01  3.375280694E-02 -1.824936036E-01 
       150 -4.524135262E-01  3.497498855E-02 -1.325773996E+00 
       151  2.128896458E-01  3.519779778E-02 -1.959273525E-01 
       152  1.985739453E-01  3.663537646E-02 -2.094950753E-01 
       153 -4.455032621E-01  3.706136009E-02 -1.289199905E+00 
       154  1.840622763E-01  3.806268744E-02 -2.232265605E-01 
       155 -4.381533400E-01  3.907104688E-02 -1.252279248E+00 
       156  1.693689601E-01  3.947680579E-02 -2.371507053E-01 
       157  1.545084972E-01  4.087472159E-02 -2.512950710E-01 
       158 -4.303710135E-01  4.100126740E-02 -1.215657667E+00 
       159  1.394955530E-01  4.225332654E-02 -2.656854537E-01 
       160 -4.221639628E-01  4.284950302E-02 -1.179751620E+00 
       161  1.243449436E-01  4.360940331E-02 -2.803454805E-01 
       162 -4.135402871E-01  4.461347613E-02 -1.144772195E+00 
       163  1.090716207E-01  4.493961842E-02 -2.952962446E-01 
       164  9.369065729E-02  4.624051911E-02 -3.105559896E-01 
       165 -4.045084972E-01  4.629112784E-02 -1.110755714E+00 
       166  7.821723252E-02  4.750853479E-02 -3.261398332E-01 
       167 -3.950775062E-01  4.788059654E-02 -1.077357598E+00 
       168  6.266661678E-02  4.873998308E-02 -3.420595308E-01 
       169 -3.852566214E-01  4.938019816E-02 -1.044631880E+00 
       170  4.705415666E-02  4.993108077E-02 -3.583227636E-01 
       171 -3.750555348E-01  5.078840902E-02 -1.013075468E+00 
       172  3.139525976E-02  5.107795954E-02 -3.749310918E-01 
       173 -3.644843137E-01  5.210385207E-02 -9.827565076E-01 
       174  1.570537954E-02  5.217668612E-02 -3.918822612E-01 
       175 -1.000000000E-16  5.322328660E-02 -4.091734935E-01 
       176 -3.535533906E-01  5.332528699E-02 -9.536188770E-01 
       177 -1.570537954E-02  5.421377426E-02 -4.268009235E-01 
       178 -3.422735530E-01  5.445160456E-02 -9.255719691E-01 
       179 -3.139525976E-02  5.514418009E-02 -4.447549849E-01 
       180 -3.306559327E-01  5.548182550E-02 -8.984985666E-01 
       181 -4.705415666E-02  5.601058544E-02 -4.630681933E-01 
       182 -3.187119949E-01  5.641510362E-02 -8.722779789E-01 
       183 -6.266661678E-02  5.680915567E-02 -4.817696015E-01 
       184 -3.064535268E-01  5.725073317E-02 -8.468163736E-01 
       185 -7.821723252E-02  5.753617386E-02 -5.008263385E-01 
       186 -2.938926261E-01  5.798815993E-02 -8.220484460E-01 
       187 -9.369065729E-02  5.818807383E-02 -5.201887767E-01 
       188 -2.810416889E-01  5.862699535E-02 -7.979131265E-01 
       189 -1.090716207E-01  5.876147125E-02 -5.398355439E-01 
       190 -2.679133975E-01  5.916703310E-02 -7.743505555E-01 
       191 -1.243449436E-01  5.925319214E-02 -5.597662621E-01 
       192 -2.545207079E-01  5.960826716E-02 -7.513026685E-01 
       193 -1.394955530E-01  5.966029798E-02 -5.799629401E-01 
       194 -2.408768371E-01  5.995091047E-02 -7.287141931E-01 
       195 -1.545084972E-01  5.998010666E-02 -6.004071060E-01 
       196 -2.269952499E-01  6.019541325E-02 -7.065314919E-01 
       197 -1.693689601E-01  6.021020884E-02 -6.210873996E-01 
       198 -2.128896458E-01  6.034247995E-02 -6.847074357E-01 
       199 -1.840622763E-01  6.034847945E-02 -6.420137695E-01 
       200 -1.985739453E-01  6.039308400E-02 -6.632110514E-01 
