nodenumber     x-coordinate     y-coordinate pressure-coefficient 
         1 -1.985739453E-01 -6.039308400E-02 -8.962469904E-02 
         2 -1.913417162E-01 -6.038259321E-02 -9.065364861E-02 
         3 -2.057571793E-01 -6.037976811E-02 -8.841088167E-02 
         4 -1.840622763E-01 -6.034847945E-02 -9.150339819E-02 
         5 -2.128896458E-01 -6.034247995E-02 -8.700644197E-02 
         6 -1.767374219E-01 -6.029094460E-02 -9.217954932E-02 
         7 -2.199695849E-01 -6.028107173E-02 -8.540551511E-02 
         8 -1.693689601E-01 -6.021020884E-02 -9.268765459E-02 
         9 -2.269952499E-01 -6.019541325E-02 -8.360209918E-02 
        10 -1.619587091E-01 -6.010651064E-02 -9.303323210E-02 
        11 -2.339649071E-01 -6.008539155E-02 -8.159002496E-02 
        12 -1.545084972E-01 -5.998010666E-02 -9.322177703E-02 
        13 -2.408768371E-01 -5.995091047E-02 -7.936292241E-02 
        14 -1.470201626E-01 -5.983127160E-02 -9.325877046E-02 
        15 -2.477293342E-01 -5.979189029E-02 -7.691418342E-02 
        16 -1.394955530E-01 -5.966029798E-02 -9.314968405E-02 
        17 -2.545207079E-01 -5.960826716E-02 -7.423692088E-02 
        18 -1.319365250E-01 -5.946749580E-02 -9.289998211E-02 
        19 -2.612492824E-01 -5.939999263E-02 -7.132392476E-02 
        20 -1.243449436E-01 -5.925319214E-02 -9.251512462E-02 
        21 -2.679133975E-01 -5.916703310E-02 -6.816761094E-02 
        22 -1.167226819E-01 -5.901773070E-02 -9.200056786E-02 
        23 -2.745114090E-01 -5.890936922E-02 -6.476002003E-02 
        24 -1.090716207E-01 -5.876147125E-02 -9.136176107E-02 
        25 -2.810416889E-01 -5.862699535E-02 -6.109322475E-02 
        26 -1.013936477E-01 -5.848478898E-02 -9.060414176E-02 
        27 -2.875026260E-01 -5.831991893E-02 -5.715766593E-02 
        28 -9.369065729E-02 -5.818807383E-02 -8.973312953E-02 
        29 -2.938926261E-01 -5.798815993E-02 -5.294328985E-02 
        30 -8.596455014E-02 -5.787172976E-02 -8.875411848E-02 
        31 -3.002101127E-01 -5.763175025E-02 -4.844038799E-02 
        32 -7.821723252E-02 -5.753617386E-02 -8.767246822E-02 
        33 -3.064535268E-01 -5.725073317E-02 -4.363796932E-02 
        34 -7.045061597E-02 -5.718183556E-02 -8.649349787E-02 
        35 -3.126213282E-01 -5.684516281E-02 -3.852428124E-02 
        36 -6.266661678E-02 -5.680915567E-02 -8.522246961E-02 
        37 -5.486715555E-02 -5.641858540E-02 -8.386467975E-02 
        38 -3.187119949E-01 -5.641510362E-02 -3.308668932E-02 
        39 -4.705415666E-02 -5.601058544E-02 -8.242518592E-02 
        40 -3.247240242E-01 -5.596062993E-02 -2.731161693E-02 
        41 -3.922954786E-02 -5.558562486E-02 -8.090895896E-02 
        42 -3.306559327E-01 -5.548182550E-02 -2.118442623E-02 
        43 -3.139525976E-02 -5.514418009E-02 -7.932106123E-02 
        44 -3.365062568E-01 -5.497878319E-02 -1.468839873E-02 
        45 -2.355322535E-02 -5.468673389E-02 -7.766630857E-02 
        46 -3.422735530E-01 -5.445160456E-02 -7.807618829E-03 
        47 -1.570537954E-02 -5.421377426E-02 -7.594923072E-02 
        48 -3.479563983E-01 -5.390039971E-02 -5.254256810E-04 
        49 -7.853658656E-03 -5.372579339E-02 -7.417356274E-02 
        50 -3.535533906E-01 -5.332528699E-02  7.178494138E-03 
        51 -1.000000000E-16 -5.322328660E-02 -7.234245479E-02 
        52 -3.590631489E-01 -5.272639291E-02  1.532686984E-02 
        53  7.853658656E-03 -5.270675134E-02 -7.045699528E-02 
        54  1.570537954E-02 -5.217668612E-02 -6.852155750E-02 
        55 -3.644843137E-01 -5.210385207E-02  2.394395507E-02 
        56  2.355322535E-02 -5.163358958E-02 -6.654385806E-02 
        57 -3.698155475E-01 -5.145780716E-02  3.305189707E-02 
        58  3.139525976E-02 -5.107795954E-02 -6.452860277E-02 
        59 -3.750555348E-01 -5.078840902E-02  4.267488639E-02 
        60  3.922954786E-02 -5.051029209E-02 -6.247920579E-02 
        61 -3.802029828E-01 -5.009581680E-02  5.284147493E-02 
        62  4.705415666E-02 -4.993108077E-02 -6.039852190E-02 
        63 -3.852566214E-01 -4.938019816E-02  6.358238260E-02 
        64  5.486715555E-02 -4.934081574E-02 -5.828896336E-02 
        65  6.266661678E-02 -4.873998308E-02 -5.615253079E-02 
        66 -3.902152037E-01 -4.864172955E-02  7.492974567E-02 
        67  7.045061597E-02 -4.812906411E-02 -5.399073017E-02 
        68 -3.950775062E-01 -4.788059654E-02  8.691645724E-02 
        69  7.821723252E-02 -4.750853479E-02 -5.180499205E-02 
        70 -3.998423292E-01 -4.709699427E-02  9.957624870E-02 
        71  8.596455014E-02 -4.687886521E-02 -4.959701194E-02 
        72 -4.045084972E-01 -4.629112784E-02  1.129433006E-01 
        73  9.369065729E-02 -4.624051911E-02 -4.736844257E-02 
        74  1.013936477E-01 -4.559395351E-02 -4.512073864E-02 
        75 -4.090748587E-01 -4.546321289E-02  1.270534977E-01 
        76  1.090716207E-01 -4.493961842E-02 -4.285501142E-02 
        77 -4.135402871E-01 -4.461347613E-02  1.419426551E-01 
        78  1.167226819E-01 -4.427795657E-02 -4.057195220E-02 
        79 -4.179036807E-01 -4.374215594E-02  1.576478965E-01 
        80  1.243449436E-01 -4.360940331E-02 -3.827199420E-02 
        81  1.319365250E-01 -4.293438651E-02 -3.595547908E-02 
        82 -4.221639628E-01 -4.284950302E-02  1.742097110E-01 
        83  1.394955530E-01 -4.225332654E-02 -3.362261975E-02 
        84 -4.263200822E-01 -4.193578106E-02  1.916703003E-01 
        85  1.470201626E-01 -4.156663635E-02 -3.127339378E-02 
        86 -4.303710135E-01 -4.100126740E-02  2.100730970E-01 
        87  1.545084972E-01 -4.087472159E-02 -2.890754461E-02 
        88  1.619587091E-01 -4.017798083E-02 -2.652468107E-02 
        89 -4.343157572E-01 -4.004625375E-02  2.294630982E-01 
        90  1.693689601E-01 -3.947680579E-02 -2.412442564E-02 
        91 -4.381533400E-01 -3.907104688E-02  2.498938660E-01 
        92  1.767374219E-01 -3.877158165E-02 -2.170660841E-02 
        93 -4.418828150E-01 -3.807596934E-02  2.714334504E-01 
        94  1.840622763E-01 -3.806268744E-02 -1.927113610E-02 
        95  1.913417162E-01 -3.735049640E-02 -1.681817346E-02 
        96 -4.455032621E-01 -3.706136009E-02  2.942687951E-01 
        97  1.985739453E-01 -3.663537646E-02 -1.434796464E-02 
        98 -4.490137879E-01 -3.602757522E-02  3.186070438E-01 
        99  2.057571793E-01 -3.591769068E-02 -1.185668040E-02 
       100  2.128896458E-01 -3.519779778E-02 -9.339884936E-03 
       101 -4.524135262E-01 -3.497498855E-02  3.444758543E-01 
       102  2.199695849E-01 -3.447605267E-02 -6.795917891E-03 
       103 -4.557016383E-01 -3.390399222E-02  3.718632484E-01 
       104  2.269952499E-01 -3.375280694E-02 -4.222700034E-03 
       105  2.339649071E-01 -3.302840945E-02 -1.618063419E-03 
       106 -4.588773128E-01 -3.281499725E-02  4.008064656E-01 
       107  2.408768371E-01 -3.230320684E-02  1.020237029E-03 
       108 -4.619397663E-01 -3.170843401E-02  4.313475075E-01 
       109  2.477293342E-01 -3.157754408E-02  3.694509531E-03 
       110  2.545207079E-01 -3.085176501E-02  6.407117259E-03 
       111 -4.648882429E-01 -3.058475268E-02  4.635300937E-01 
       112  2.612492824E-01 -3.012621281E-02  9.160461991E-03 
       113 -4.677220154E-01 -2.944442356E-02  4.973881357E-01 
       114  2.679133975E-01 -2.940123054E-02  1.195696877E-02 
       115  2.745114090E-01 -2.867716154E-02  1.479908234E-02 
       116 -4.704403845E-01 -2.828793740E-02  5.329381222E-01 
       117  2.810416889E-01 -2.795434989E-02  1.768925863E-02 
       118  2.875026260E-01 -2.723314080E-02  2.062995507E-02 
       119 -4.730426794E-01 -2.711580557E-02  5.701705970E-01 
       120  2.938926261E-01 -2.651388090E-02  2.362362253E-02 
       121 -4.755282581E-01 -2.592856014E-02  6.090397843E-01 
       122  3.002101127E-01 -2.579691862E-02  2.667269759E-02 
       123  3.064535268E-01 -2.508260438E-02  2.977959705E-02 
       124 -4.778965074E-01 -2.472675398E-02  6.494503070E-01 
       125  3.126213282E-01 -2.437129081E-02  3.294671201E-02 
       126  3.187119949E-01 -2.366333289E-02  3.617640376E-02 
       127 -4.801468428E-01 -2.351096059E-02  6.912400973E-01 
       128  3.247240242E-01 -2.295908804E-02  3.947100251E-02 
       129 -4.822787092E-01 -2.228177399E-02  7.341584996E-01 
       130  3.306559327E-01 -2.225891619E-02  4.283280574E-02 
       131  3.365062568E-01 -2.156317972E-02  4.626407896E-02 
       132 -4.842915806E-01 -2.103980837E-02  7.778382426E-01 
       133  3.422735530E-01 -2.087224339E-02  4.976705795E-02 
       134  3.479563983E-01 -2.018647426E-02  5.334395261E-02 
       135 -4.861849602E-01 -1.978569777E-02  8.217602342E-01 
       136  3.535533906E-01 -1.950624146E-02  5.699695260E-02 
       137  3.590631489E-01 -1.883191597E-02  6.072823484E-02 
       138 -4.879583810E-01 -1.852009554E-02  8.652025606E-01 
       139  3.644843137E-01 -1.816387037E-02  6.453997288E-02 
       140  3.698155475E-01 -1.750247850E-02  6.843434822E-02 
       141 -4.896114053E-01 -1.724367377E-02  9.071677770E-01 
       142  3.750555348E-01 -1.684811506E-02  7.241356367E-02 
       143  3.802029828E-01 -1.620115526E-02  7.647985882E-02 
       144 -4.911436254E-01 -1.595712257E-02  9.463325624E-01 
       145  3.852566214E-01 -1.556197435E-02  8.063552776E-02 
       146  3.902152037E-01 -1.493094714E-02  8.488293912E-02 
       147 -4.925546631E-01 -1.466114929E-02  9.809243510E-01 
       148  3.950775062E-01 -1.430844752E-02  8.922455853E-02 
       149  3.998423292E-01 -1.369484794E-02  9.366297381E-02 
       150 -4.938441703E-01 -1.335647761E-02  1.008698177E+00 
       151  4.045084972E-01 -1.309051883E-02  9.820092290E-02 
       152  4.090748587E-01 -1.249582811E-02  1.028413248E-01 
       153 -4.950118289E-01 -1.204384656E-02  1.026892064E+00 
       154  4.135402871E-01 -1.191114057E-02  1.075873140E-01 
       155  4.179036807E-01 -1.133681735E-02  1.124422784E-01 
       156  4.221639628E-01 -1.077321534E-02  1.174099015E-01 
       157 -4.960573507E-01 -1.072400942E-02  1.032456488E+00 
       158  4.263200822E-01 -1.022068665E-02  1.224942090E-01 
       159  4.303710135E-01 -9.679578015E-03  1.276996217E-01 
       160 -4.969804777E-01 -9.397732541E-03  1.022399996E+00 
       161  4.343157572E-01 -9.150230313E-03  1.330310132E-01 
       162  4.381533400E-01 -8.632977998E-03  1.384937747E-01 
       163  4.418828150E-01 -8.128148615E-03  1.440938883E-01 
       164 -4.977809823E-01 -8.065794149E-03  9.930783585E-01 
       165  4.455032621E-01 -7.636062320E-03  1.498380116E-01 
       166  4.490137879E-01 -7.157031426E-03  1.557335725E-01 
       167 -4.984586669E-01 -6.728982982E-03  9.408625616E-01 
       168  4.524135262E-01 -6.691359978E-03  1.617888785E-01 
       169  4.557016383E-01 -6.239343357E-03  1.680132434E-01 
       170  4.588773128E-01 -5.801267918E-03  1.744171347E-01 
       171 -4.990133642E-01 -5.388096926E-03  8.627405776E-01 
       172  4.619397663E-01 -5.377410661E-03  1.810123474E-01 
       173  4.648882429E-01 -4.968038931E-03  1.878122092E-01 
       174  4.677220154E-01 -4.573410160E-03  1.948318270E-01 
       175  4.704403845E-01 -4.193771634E-03  2.020883832E-01 
       176 -4.994449375E-01 -4.043941580E-03  7.568227441E-01 
       177  4.730426794E-01 -3.829360303E-03  2.096014977E-01 
       178  4.755282581E-01 -3.480402612E-03  2.173936731E-01 
       179  4.778965074E-01 -3.147114379E-03  2.254908485E-01 
       180  4.801468428E-01 -2.829700686E-03  2.339230973E-01 
       181 -4.997532802E-01 -2.697328767E-03  6.235374009E-01 
       182  4.822787092E-01 -2.528355814E-03  2.427255148E-01 
       183  4.842915806E-01 -2.243263192E-03  2.519393663E-01 
       184  4.861849602E-01 -1.974595379E-03  2.616135901E-01 
       185  4.879583810E-01 -1.722514059E-03  2.718068021E-01 
       186  4.896114053E-01 -1.487170066E-03  2.825900170E-01 
       187 -4.999383162E-01 -1.349075013E-03  4.658124297E-01 
       188  4.911436254E-01 -1.268703414E-03  2.940504273E-01 
       189  4.925546631E-01 -1.067243348E-03  3.062967877E-01 
       190  4.938441703E-01 -8.829084014E-04  3.194673327E-01 
       191  4.950118289E-01 -7.158064647E-04  3.337419673E-01 
       192  4.960573507E-01 -5.660348559E-04  3.493615738E-01 
       193  4.969804777E-01 -4.336803952E-04  3.666628610E-01 
       194  4.977809823E-01 -3.188194792E-04  3.861314315E-01 
       195  4.984586669E-01 -2.215181520E-04  4.085396027E-01 
       196  4.990133642E-01 -1.418321723E-04  4.349762825E-01 
       197  4.994449375E-01 -7.980707248E-05  4.676169412E-01 
