nodenumber     x-coordinate     y-coordinate pressure-coefficient 
        96 -4.990133642E-01 -3.139525976E-02  1.025620674E+00 
        97  4.990133642E-01 -3.139525976E-02  8.559883573E-01 
        98 -4.997532802E-01 -1.570537954E-02  1.036610512E+00 
        99  4.997532802E-01 -1.570537954E-02  8.571833630E-01 
       100 -5.000000000E-01  0.000000000E+00  1.040259094E+00 
       101  5.000000000E-01  0.000000000E+00  8.575319415E-01 
       102 -4.997532802E-01  1.570537954E-02  1.036610512E+00 
       103  4.997532802E-01  1.570537954E-02  8.571833630E-01 
       104 -4.990133642E-01  3.139525976E-02  1.025620674E+00 
       105  4.990133642E-01  3.139525976E-02  8.559883573E-01 
       106 -4.977809823E-01  4.705415666E-02  1.007374433E+00 
       107  4.977809823E-01  4.705415666E-02  8.535154326E-01 
       108 -4.960573507E-01  6.266661678E-02  9.820038953E-01 
       109  4.960573507E-01  6.266661678E-02  8.489980898E-01 
       110 -4.938441703E-01  7.821723252E-02  9.496063953E-01 
       111  4.938441703E-01  7.821723252E-02  8.413087347E-01 
       112 -4.911436254E-01  9.369065729E-02  9.103780163E-01 
       113  4.911436254E-01  9.369065729E-02  8.290393175E-01 
       114 -4.879583810E-01  1.090716207E-01  8.645699706E-01 
       115  4.879583810E-01  1.090716207E-01  8.106301151E-01 
       116 -4.842915806E-01  1.243449436E-01  8.125399259E-01 
       117  4.842915806E-01  1.243449436E-01  7.845722524E-01 
       118 -4.801468428E-01  1.394955530E-01  7.544345947E-01 
       119  4.801468428E-01  1.394955530E-01  7.496179770E-01 
       120 -4.755282581E-01  1.545084972E-01  6.901077809E-01 
       121  4.755282581E-01  1.545084972E-01  7.049387264E-01 
       122 -4.704403845E-01  1.693689601E-01  6.195134004E-01 
       123  4.704403845E-01  1.693689601E-01  6.501930772E-01 
       124 -4.648882429E-01  1.840622763E-01  5.427502225E-01 
       125  4.648882429E-01  1.840622763E-01  5.855022816E-01 
       126 -4.588773128E-01  1.985739453E-01  4.600146207E-01 
       127  4.588773128E-01  1.985739453E-01  5.113823380E-01 
       128 -4.524135262E-01  2.128896458E-01  3.715345323E-01 
       129  4.524135262E-01  2.128896458E-01  4.283732817E-01 
       130 -4.455032621E-01  2.269952499E-01  2.774972101E-01 
       131  4.455032621E-01  2.269952499E-01  3.371796454E-01 
       132 -4.381533400E-01  2.408768371E-01  1.781669007E-01 
       133  4.381533400E-01  2.408768371E-01  2.387842989E-01 
       134 -4.303710135E-01  2.545207079E-01  7.391715927E-02 
       135  4.303710135E-01  2.545207079E-01  1.341443460E-01 
       136 -4.221639628E-01  2.679133975E-01 -3.477259005E-02 
       137  4.221639628E-01  2.679133975E-01  2.411669732E-02 
       138 -4.135402871E-01  2.810416889E-01 -1.477885306E-01 
       139  4.135402871E-01  2.810416889E-01 -9.056297494E-02 
       140 -4.045084972E-01  2.938926261E-01 -2.650196736E-01 
       141  4.045084972E-01  2.938926261E-01 -2.093229694E-01 
       142 -3.950775062E-01  3.064535268E-01 -3.859547355E-01 
       143  3.950775062E-01  3.064535268E-01 -3.324144975E-01 
       144 -3.852566214E-01  3.187119949E-01 -5.101864888E-01 
       145  3.852566214E-01  3.187119949E-01 -4.593589609E-01 
       146 -3.750555348E-01  3.306559327E-01 -6.373569186E-01 
       147  3.750555348E-01  3.306559327E-01 -5.885071682E-01 
       148 -3.644843137E-01  3.422735530E-01 -7.671454498E-01 
       149  3.644843137E-01  3.422735530E-01 -7.196091675E-01 
       150 -3.535533906E-01  3.535533906E-01 -8.992671649E-01 
       151  3.535533906E-01  3.535533906E-01 -8.532878797E-01 
       152 -3.422735530E-01  3.644843137E-01 -1.033385985E+00 
       153  3.422735530E-01  3.644843137E-01 -9.894345890E-01 
       154 -3.306559327E-01  3.750555348E-01 -1.169140668E+00 
       155  3.306559327E-01  3.750555348E-01 -1.127488300E+00 
       156 -3.187119949E-01  3.852566214E-01 -1.306166862E+00 
       157  3.187119949E-01  3.852566214E-01 -1.266913592E+00 
       158 -3.064535268E-01  3.950775062E-01 -1.444097261E+00 
       159  3.064535268E-01  3.950775062E-01 -1.407245687E+00 
       160 -2.938926261E-01  4.045084972E-01 -1.582527440E+00 
       161  2.938926261E-01  4.045084972E-01 -1.548045513E+00 
       162 -2.810416889E-01  4.135402871E-01 -1.721022447E+00 
       163  2.810416889E-01  4.135402871E-01 -1.688879204E+00 
       164 -2.679133975E-01  4.221639628E-01 -1.858395372E+00 
       165  2.679133975E-01  4.221639628E-01 -1.829281712E+00 
       166 -2.545207079E-01  4.303710135E-01 -1.994123183E+00 
       167  2.545207079E-01  4.303710135E-01 -1.968734160E+00 
       168 -2.408768371E-01  4.381533400E-01 -2.129097256E+00 
       169  2.408768371E-01  4.381533400E-01 -2.106828183E+00 
       170 -2.269952499E-01  4.455032621E-01 -2.263268415E+00 
       171  2.269952499E-01  4.455032621E-01 -2.243370659E+00 
       172 -2.128896458E-01  4.524135262E-01 -2.395701393E+00 
       173  2.128896458E-01  4.524135262E-01 -2.377843749E+00 
       174 -1.985739453E-01  4.588773128E-01 -2.525737733E+00 
       175  1.985739453E-01  4.588773128E-01 -2.509582501E+00 
       176 -1.840622763E-01  4.648882429E-01 -2.652571426E+00 
       177  1.840622763E-01  4.648882429E-01 -2.638069794E+00 
       178 -1.693689601E-01  4.704403845E-01 -2.775489429E+00 
       179  1.693689601E-01  4.704403845E-01 -2.762706099E+00 
       180 -1.545084972E-01  4.755282581E-01 -2.894011825E+00 
       181  1.545084972E-01  4.755282581E-01 -2.882827700E+00 
       182 -1.394955530E-01  4.801468428E-01 -3.007383666E+00 
       183  1.394955530E-01  4.801468428E-01 -2.997683847E+00 
       184 -1.243449436E-01  4.842915806E-01 -3.114756525E+00 
       185  1.243449436E-01  4.842915806E-01 -3.106460276E+00 
       186 -1.090716207E-01  4.879583810E-01 -3.215128023E+00 
       187  1.090716207E-01  4.879583810E-01 -3.208202341E+00 
       188 -9.369065729E-02  4.911436254E-01 -3.307360914E+00 
       189  9.369065729E-02  4.911436254E-01 -3.301804599E+00 
       190 -7.821723252E-02  4.938441703E-01 -3.390142723E+00 
       191  7.821723252E-02  4.938441703E-01 -3.385823155E+00 
       192 -6.266661678E-02  4.960573507E-01 -3.461860489E+00 
       193  6.266661678E-02  4.960573507E-01 -3.458684560E+00 
       194 -4.705415666E-02  4.977809823E-01 -3.520721087E+00 
       195  4.705415666E-02  4.977809823E-01 -3.518666062E+00 
       196 -3.139525976E-02  4.990133642E-01 -3.564815641E+00 
       197  3.139525976E-02  4.990133642E-01 -3.563691094E+00 
       198 -1.570537954E-02  4.997532802E-01 -3.592223291E+00 
       199  1.570537954E-02  4.997532802E-01 -3.591759370E+00 
       200 -1.000000000E-16  5.000000000E-01 -3.601424836E+00 
