nodenumber     x-coordinate     y-coordinate pressure-coefficient 
         1 -3.421918680E-01 -4.373791738E-02 -7.447454109E-01 
         2 -3.393184888E-01 -4.373550188E-02 -7.325285058E-01 
         3 -3.450441162E-01 -4.373447481E-02 -7.571847225E-01 
         4 -3.364241575E-01 -4.372736642E-02 -7.205121306E-01 
         5 -3.478750845E-01 -4.372506903E-02 -7.698517187E-01 
         6 -3.335090825E-01 -4.371366362E-02 -7.087075199E-01 
         7 -3.506845940E-01 -4.370951625E-02 -7.827553957E-01 
         8 -3.305734428E-01 -4.369454496E-02 -6.971228500E-01 
         9 -3.534724659E-01 -4.368771359E-02 -7.959057967E-01 
        10 -3.276173873E-01 -4.367012311E-02 -6.857458204E-01 
        11 -3.562385216E-01 -4.365949549E-02 -8.092863752E-01 
        12 -3.246411246E-01 -4.364054658E-02 -6.745700512E-01 
        13 -3.589826120E-01 -4.362474510E-02 -8.228983877E-01 
        14 -3.216448335E-01 -4.360594957E-02 -6.636007963E-01 
        15 -3.617045286E-01 -4.358331819E-02 -8.367301772E-01 
        16 -3.186286928E-01 -4.356647315E-02 -6.528359031E-01 
        17 -3.644041521E-01 -4.353508046E-02 -8.507816296E-01 
        18 -3.155928814E-01 -4.352224448E-02 -6.422704165E-01 
        19 -3.670812741E-01 -4.347990525E-02 -8.650559722E-01 
        20 -3.125376078E-01 -4.347341107E-02 -6.319089047E-01 
        21 -3.094630508E-01 -4.342007213E-02 -6.217360513E-01 
        22 -3.697357753E-01 -4.341764796E-02 -8.795324059E-01 
        23 -3.063693893E-01 -4.336241071E-02 -6.117641864E-01 
        24 -3.723674174E-01 -4.334816360E-02 -8.942161900E-01 
        25 -3.032568318E-01 -4.330050064E-02 -6.019852668E-01 
        26 -3.749761111E-01 -4.327135031E-02 -9.091062489E-01 
        27 -3.001255572E-01 -4.323452511E-02 -5.923964602E-01 
        28 -3.775616775E-01 -4.318705721E-02 -9.242052132E-01 
        29 -2.969757443E-01 -4.316456082E-02 -5.830018418E-01 
        30 -3.801239381E-01 -4.309518236E-02 -9.395000443E-01 
        31 -2.938076316E-01 -4.309076654E-02 -5.737868484E-01 
        32 -2.906213978E-01 -4.301325036E-02 -5.647640340E-01 
        33 -3.826627438E-01 -4.299556759E-02 -9.549982405E-01 
        34 -2.874171919E-01 -4.293212400E-02 -5.559181984E-01 
        35 -3.851779456E-01 -4.288813598E-02 -9.706968393E-01 
        36 -2.841952822E-01 -4.284750378E-02 -5.472459136E-01 
        37 -3.876693947E-01 -4.277271581E-02 -9.865718197E-01 
        38 -2.809558177E-01 -4.275953347E-02 -5.387558281E-01 
        39 -2.776990369E-01 -4.266830663E-02 -5.304464469E-01 
        40 -3.901369124E-01 -4.264922611E-02 -1.002640644E+00 
        41 -2.744250887E-01 -4.257393135E-02 -5.223035723E-01 
        42 -3.925803497E-01 -4.251754558E-02 -1.018879183E+00 
        43 -2.711342414E-01 -4.247652268E-02 -5.143315445E-01 
        44 -3.949995578E-01 -4.237755515E-02 -1.035280975E+00 
        45 -2.678266439E-01 -4.237617787E-02 -5.065253628E-01 
        46 -2.645025050E-01 -4.227301188E-02 -4.988842134E-01 
        47 -3.973944175E-01 -4.222915748E-02 -1.051865560E+00 
        48 -2.611620631E-01 -4.216712136E-02 -4.914079808E-01 
        49 -3.997647501E-01 -4.207225248E-02 -1.068622559E+00 
        50 -2.578054970E-01 -4.205859566E-02 -4.840888282E-01 
        51 -2.544330450E-01 -4.194752452E-02 -4.769218283E-01 
        52 -4.021104366E-01 -4.190671454E-02 -1.085539666E+00 
        53 -2.510448563E-01 -4.183400848E-02 -4.699064747E-01 
        54 -4.044312982E-01 -4.173245708E-02 -1.102617253E+00 
        55 -2.476411991E-01 -4.171815114E-02 -4.630487066E-01 
        56 -2.442222522E-01 -4.160002693E-02 -4.563448350E-01 
        57 -4.067272160E-01 -4.154939098E-02 -1.119878934E+00 
        58 -2.407882391E-01 -4.147971058E-02 -4.497849627E-01 
        59 -4.089980410E-01 -4.135744163E-02 -1.137311138E+00 
        60 -2.373393536E-01 -4.135728396E-02 -4.433668266E-01 
        61 -2.338758341E-01 -4.123282887E-02 -4.370906155E-01 
        62 -4.112436245E-01 -4.115647728E-02 -1.154860273E+00 
        63 -2.303978743E-01 -4.110641948E-02 -4.309544991E-01 
        64 -2.269056978E-01 -4.097811911E-02 -4.249552790E-01 
        65 -4.134638174E-01 -4.094644695E-02 -1.172518234E+00 
        66 -2.233995281E-01 -4.084799187E-02 -4.190791912E-01 
        67 -4.156585307E-01 -4.072726999E-02 -1.190270397E+00 
        68 -2.198795589E-01 -4.071612902E-02 -4.133329125E-01 
        69 -2.163460287E-01 -4.058255504E-02 -4.077080776E-01 
        70 -4.178276156E-01 -4.049886500E-02 -1.208145710E+00 
        71 -2.127991312E-01 -4.044737132E-02 -4.022104551E-01 
        72 -2.092391198E-01 -4.031057359E-02 -3.968304009E-01 
        73 -4.199708932E-01 -4.026119008E-02 -1.226121186E+00 
        74 -2.056661881E-01 -4.017227464E-02 -3.915645511E-01 
        75 -2.020805597E-01 -4.003248687E-02 -3.864216258E-01 
        76 -4.220882748E-01 -4.001412882E-02 -1.244173666E+00 
        77 -1.984824581E-01 -3.989126922E-02 -3.813851107E-01 
        78 -4.241796111E-01 -3.975765969E-02 -1.262300771E+00 
        79 -1.948721069E-01 -3.974865596E-02 -3.764575679E-01 
        80 -1.912497297E-01 -3.960470929E-02 -3.716377953E-01 
        81 -4.262447835E-01 -3.949170687E-02 -1.280484487E+00 
        82 -1.876155499E-01 -3.945944810E-02 -3.669249150E-01 
