nodenumber     x-coordinate     y-coordinate pressure-coefficient 
       127 -1.560117128E-02 -3.432044110E-02 -3.067135109E-01 
       128 -4.282835985E-01 -3.417173254E-02 -1.489563153E+00 
       129 -1.167540801E-02 -3.412447397E-02 -3.029367026E-01 
       130 -7.748918070E-03 -3.392659759E-02 -2.991734046E-01 
       131 -4.302960518E-01 -3.384865556E-02 -1.510465080E+00 
       132 -3.821943655E-03 -3.372683506E-02 -2.954228406E-01 
       133  1.052729985E-04 -3.352521073E-02 -2.916842873E-01 
       134 -4.322819594E-01 -3.351903461E-02 -1.531697265E+00 
       135  4.032489642E-03 -3.332175014E-02 -2.879570749E-01 
       136 -4.342411991E-01 -3.318289542E-02 -1.553275595E+00 
       137  7.959464029E-03 -3.311648017E-02 -2.842405870E-01 
       138  1.188595393E-02 -3.290942895E-02 -2.805342606E-01 
       139 -4.361736502E-01 -3.284026667E-02 -1.575214757E+00 
       140  1.581171713E-02 -3.270062597E-02 -2.768375861E-01 
       141 -4.380791937E-01 -3.249118006E-02 -1.597528408E+00 
       142  1.973651149E-02 -3.249010207E-02 -2.731501070E-01 
       143  2.366009490E-02 -3.227788943E-02 -2.694714197E-01 
       144 -4.399577124E-01 -3.213567023E-02 -1.620229124E+00 
       145  2.758222534E-02 -3.206402162E-02 -2.658011732E-01 
       146  3.150266087E-02 -3.184853359E-02 -2.621390685E-01 
       147 -4.418090905E-01 -3.177377476E-02 -1.643329195E+00 
       148  3.542115968E-02 -3.163146168E-02 -2.584848581E-01 
       149  3.933748004E-02 -3.141284360E-02 -2.548383447E-01 
       150 -4.436332142E-01 -3.140553417E-02 -1.666839730E+00 
       151  4.325138039E-02 -3.119271845E-02 -2.511993813E-01 
       152 -4.454299711E-01 -3.103099185E-02 -1.690766999E+00 
       153  4.716261930E-02 -3.097112670E-02 -2.475678686E-01 
       154  5.107095550E-02 -3.074811018E-02 -2.439437545E-01 
       155 -4.471992509E-01 -3.065019411E-02 -1.715117860E+00 
       156  5.497614792E-02 -3.052371204E-02 -2.403270316E-01 
       157  5.887795568E-02 -3.029797677E-02 -2.367177352E-01 
       158 -4.489409446E-01 -3.026319007E-02 -1.739902438E+00 
       159  6.277613807E-02 -3.007095014E-02 -2.331159414E-01 
       160 -4.506549452E-01 -2.987003169E-02 -1.765131096E+00 
       161  6.667045467E-02 -2.984267918E-02 -2.295217651E-01 
       162  7.056066524E-02 -2.961321216E-02 -2.259353615E-01 
       163 -4.523411473E-01 -2.947077371E-02 -1.790816129E+00 
       164  7.444652982E-02 -2.938259853E-02 -2.223569297E-01 
       165  7.832780872E-02 -2.915088889E-02 -2.187867117E-01 
       166 -4.539994472E-01 -2.906547362E-02 -1.816970861E+00 
       167  8.220426253E-02 -2.891813497E-02 -2.152249900E-01 
       168  8.607565212E-02 -2.868438951E-02 -2.116720848E-01 
       169 -4.556297433E-01 -2.865419165E-02 -1.843611495E+00 
       170  8.994173870E-02 -2.844970629E-02 -2.081283513E-01 
       171 -4.572319352E-01 -2.823699066E-02 -1.870719491E+00 
       172  9.380228379E-02 -2.821414004E-02 -2.045941781E-01 
       173  9.765704926E-02 -2.797774635E-02 -2.010699849E-01 
       174 -4.588059247E-01 -2.781393621E-02 -1.898111057E+00 
       175  1.015057973E-01 -2.774058167E-02 -1.975562207E-01 
       176  1.053482906E-01 -2.750270321E-02 -1.940533621E-01 
       177 -4.603516152E-01 -2.738509642E-02 -1.925781631E+00 
       178  1.091842920E-01 -2.726416886E-02 -1.905619113E-01 
       179  1.130135650E-01 -2.702503715E-02 -1.870823939E-01 
       180 -4.618689120E-01 -2.695054198E-02 -1.953900897E+00 
       181  1.168358733E-01 -2.678536716E-02 -1.836153576E-01 
       182  1.206509812E-01 -2.654521845E-02 -1.801613695E-01 
       183 -4.633577221E-01 -2.651034608E-02 -1.982523359E+00 
       184  1.244586533E-01 -2.630465098E-02 -1.767210146E-01 
       185 -4.648179542E-01 -2.606458441E-02 -2.011686686E+00 
       186  1.282586548E-01 -2.606372506E-02 -1.732948937E-01 
       187  1.320507513E-01 -2.582250119E-02 -1.698836212E-01 
       188 -4.662495191E-01 -2.561333503E-02 -2.041398154E+00 
       189  1.358347088E-01 -2.558104008E-02 -1.664878232E-01 
       190  1.396102940E-01 -2.533940250E-02 -1.631081353E-01 
       191 -4.676523292E-01 -2.515667842E-02 -2.071657860E+00 
       192  1.433772739E-01 -2.509764921E-02 -1.597452009E-01 
       193  1.471354162E-01 -2.485584089E-02 -1.563996687E-01 
       194 -4.690262988E-01 -2.469469736E-02 -2.102462530E+00 
       195  1.508844890E-01 -2.461403802E-02 -1.530721910E-01 
       196  1.546242611E-01 -2.437230085E-02 -1.497634215E-01 
       197 -4.703713441E-01 -2.422747690E-02 -2.133807009E+00 
       198  1.583545019E-01 -2.413068924E-02 -1.464740133E-01 
       199  1.620749812E-01 -2.388926265E-02 -1.432046170E-01 
       200 -4.716873831E-01 -2.375510432E-02 -2.165683737E+00 
       201  1.657854695E-01 -2.364807998E-02 -1.399558787E-01 
       202  1.694857379E-01 -2.340719956E-02 -1.367284379E-01 
       203 -4.729743357E-01 -2.327766908E-02 -2.198081929E+00 
       204  1.731755583E-01 -2.316667898E-02 -1.335229261E-01 
       205  1.768547029E-01 -2.292657508E-02 -1.303399643E-01 
       206 -4.742321237E-01 -2.279526273E-02 -2.230986662E+00 
       207  1.805229448E-01 -2.268694384E-02 -1.271801619E-01 
       208  1.841800578E-01 -2.244784026E-02 -1.240441147E-01 
       209 -4.754606707E-01 -2.230797890E-02 -2.264377899E+00 
       210  1.878258163E-01 -2.220931835E-02 -1.209324032E-01 
       211  1.914599954E-01 -2.197143100E-02 -1.178455917E-01 
       212 -4.766599024E-01 -2.181591324E-02 -2.298229414E+00 
       213  1.950823709E-01 -2.173422991E-02 -1.147842266E-01 
       214  1.986927193E-01 -2.149776553E-02 -1.117488354E-01 
       215 -4.778297463E-01 -2.131916334E-02 -2.332507585E+00 
       216  2.022908180E-01 -2.126208698E-02 -1.087399261E-01 
       217  2.058764450E-01 -2.102724198E-02 -1.057579869E-01 
       218 -4.789701319E-01 -2.081782867E-02 -2.367170001E+00 
       219  2.094493792E-01 -2.079327678E-02 -1.028034856E-01 
       220  2.130094000E-01 -2.056023610E-02 -9.987686888E-02 
       221  2.165562880E-01 -2.032816305E-02 -9.697856075E-02 
       222 -4.800809906E-01 -2.031201057E-02 -2.402163857E+00 
       223  2.200898243E-01 -2.009709913E-02 -9.410895573E-02 
       224  2.236097910E-01 -1.986708409E-02 -9.126839972E-02 
       225 -4.811622558E-01 -1.980181214E-02 -2.437424105E+00 
       226  2.271159710E-01 -1.963815595E-02 -8.845714219E-02 
       227  2.306081479E-01 -1.941035092E-02 -8.567524203E-02 
       228 -4.822138630E-01 -1.928733819E-02 -2.472871313E+00 
       229  2.340861063E-01 -1.918370335E-02 -8.292236384E-02 
       230  2.375496317E-01 -1.895824572E-02 -8.019768946E-02 
       231 -4.832357497E-01 -1.876869521E-02 -2.508409210E+00 
       232  2.409985105E-01 -1.873400857E-02 -7.749972448E-02 
       233  2.444325298E-01 -1.851102051E-02 -7.482781410E-02 
       234  2.478514780E-01 -1.828930814E-02 -7.218447813E-02 
       235 -4.842278553E-01 -1.824599126E-02 -2.543921889E+00 
       236  2.512551440E-01 -1.806889608E-02 -6.957157499E-02 
       237  2.546433179E-01 -1.784980692E-02 -6.698881597E-02 
       238 -4.851901214E-01 -1.771933594E-02 -2.579270601E+00 
       239  2.580157908E-01 -1.763206122E-02 -6.443613889E-02 
       240  2.613723545E-01 -1.741567749E-02 -6.191332651E-02 
       241  2.647128020E-01 -1.720067219E-02 -5.942012979E-02 
       242 -4.861224917E-01 -1.718884030E-02 -2.614290121E+00 
       243  2.680369273E-01 -1.698705974E-02 -5.695626247E-02 
       244  2.713445253E-01 -1.677485251E-02 -5.452141050E-02 
       245 -4.870249120E-01 -1.665461676E-02 -2.648784673E+00 
       246  2.746353920E-01 -1.656406086E-02 -5.211523637E-02 
       247  2.779093243E-01 -1.635469310E-02 -4.973738448E-02 
       248  2.811661204E-01 -1.614675557E-02 -4.738747917E-02 
       249 -4.878973302E-01 -1.611677908E-02 -2.682523348E+00 
       250  2.844055793E-01 -1.594025261E-02 -4.506512161E-02 
       251  2.876275012E-01 -1.573518663E-02 -4.276985880E-02 
       252 -4.887396965E-01 -1.557544221E-02 -2.715235087E+00 
       253  2.908316873E-01 -1.553155814E-02 -4.050115054E-02 
       254  2.940179401E-01 -1.532936574E-02 -3.825837329E-02 
       255  2.971860628E-01 -1.512860623E-02 -3.604082991E-02 
       256 -4.895519630E-01 -1.503072226E-02 -2.746603270E+00 
       257  3.003358602E-01 -1.492927461E-02 -3.384775842E-02 
       258  3.034671379E-01 -1.473136414E-02 -3.167833721E-02 
       259  3.065797028E-01 -1.453486641E-02 -2.953168849E-02 
       260 -4.903340845E-01 -1.448273637E-02 -2.776261056E+00 
       261  3.096733628E-01 -1.433977139E-02 -2.740688086E-02 
       262  3.127479271E-01 -1.414606747E-02 -2.530293139E-02 
       263  3.158032061E-01 -1.395374158E-02 -2.321880745E-02 
       264 -4.910860176E-01 -1.393160262E-02 -2.803780075E+00 
       265  3.188390113E-01 -1.376277921E-02 -2.115342834E-02 
       266  3.218551554E-01 -1.357316450E-02 -1.910566691E-02 
       267  3.248514524E-01 -1.338488034E-02 -1.707435063E-02 
       268 -4.918077214E-01 -1.337743994E-02 -2.828672331E+00 
       269  3.278277174E-01 -1.319790841E-02 -1.505826180E-02 
       270  3.307837669E-01 -1.301222929E-02 -1.305613360E-02 
       271  3.337194185E-01 -1.282782256E-02 -1.106664427E-02 
       272 -4.924991571E-01 -1.282036795E-02 -2.850369775E+00 
       273  3.366344910E-01 -1.264466683E-02 -9.088386997E-03 
       274  3.395288048E-01 -1.246273992E-02 -7.119889020E-03 
       275  3.424021812E-01 -1.228201887E-02 -5.159529284E-03 
       276 -4.931602885E-01 -1.226050688E-02 -2.868242995E+00 
       277  3.452544430E-01 -1.210248007E-02 -3.205819599E-03 
       278  3.480854143E-01 -1.192409938E-02 -1.257476972E-03 
       279  3.508949204E-01 -1.174685218E-02  6.869796233E-04 
       280 -4.937910812E-01 -1.169797735E-02 -2.881593253E+00 
       281  3.536827880E-01 -1.157071352E-02  2.629157365E-03 
       282  3.564488452E-01 -1.139565819E-02  4.570685493E-03 
       283  3.591929213E-01 -1.122166081E-02  6.513238514E-03 
       284 -4.943915036E-01 -1.113290031E-02 -2.889625787E+00 
       285  3.619148470E-01 -1.104869598E-02  8.458523771E-03 
       286  3.646144545E-01 -1.087673833E-02  1.040828169E-02 
       287  3.672915772E-01 -1.070576267E-02  1.236428348E-02 
       288 -4.949615259E-01 -1.056539681E-02 -2.891462418E+00 
       289  3.699460499E-01 -1.053574405E-02  1.432833081E-02 
       290  3.725777090E-01 -1.036665790E-02  1.630225451E-02 
       291  3.751863921E-01 -1.019848011E-02  1.828791176E-02 
       292  3.777719382E-01 -1.003118712E-02  2.028718391E-02 
       293 -4.955011205E-01 -9.995587829E-03 -2.886134199E+00 
       294  3.803341879E-01 -9.864756047E-03  2.230197533E-02 
       295  3.828729831E-01 -9.699164780E-03  2.433421372E-02 
       296  3.853881673E-01 -9.534392054E-03  2.638585229E-02 
       297 -4.960102619E-01 -9.423594105E-03 -2.872686763E+00 
       298  3.878795852E-01 -9.370417565E-03  2.845887494E-02 
       299  3.903470832E-01 -9.207222054E-03  3.055530440E-02 
       300  3.927905090E-01 -9.044787401E-03  3.267721335E-02 
       301  3.952097120E-01 -8.883096711E-03  3.482672986E-02 
       302 -4.964889266E-01 -8.849535940E-03 -2.850104798E+00 
       303  3.976045429E-01 -8.722134400E-03  3.700604696E-02 
       304  3.999748540E-01 -8.561886278E-03  3.921736366E-02 
       305  4.023204990E-01 -8.402339624E-03  4.146293390E-02 
       306 -4.969370928E-01 -8.273533011E-03 -2.817492740E+00 
       307  4.046413334E-01 -8.243483268E-03  4.374476499E-02 
       308  4.069372138E-01 -8.085307655E-03  4.606461671E-02 
       309  4.092079987E-01 -7.927804919E-03  4.842437576E-02 
       310  4.114535480E-01 -7.770968945E-03  5.082599806E-02 
       311 -4.973547399E-01 -7.695704193E-03 -2.774733518E+00 
       312  4.136737233E-01 -7.614795430E-03  5.327147463E-02 
       313  4.158683874E-01 -7.459281938E-03  5.576281971E-02 
       314  4.180374052E-01 -7.304427951E-03  5.830206081E-02 
       315  4.201806426E-01 -7.150234916E-03  6.089122562E-02 
       316 -4.977418488E-01 -7.116167409E-03 -2.719590498E+00 
       317  4.222979677E-01 -6.996706288E-03  6.353233504E-02 
       318  4.243892497E-01 -6.843847566E-03  6.622739875E-02 
       319  4.264543597E-01 -6.691666328E-03  6.897841175E-02 
       320  4.284931702E-01 -6.540172254E-03  7.178735147E-02 
       321 -4.980984012E-01 -6.535039523E-03 -2.650298332E+00 
       322  4.305055555E-01 -6.389377151E-03  7.465617505E-02 
       323  4.324913915E-01 -6.239294973E-03  7.758681647E-02 
       324  4.344505557E-01 -6.089941825E-03  8.058118376E-02 
       325 -4.984243793E-01 -5.952436284E-03 -2.567052952E+00 
       326  4.363829272E-01 -5.941335978E-03  8.364115690E-02 
       327  4.382883868E-01 -5.793497865E-03  8.676858676E-02 
       328  4.401668170E-01 -5.646450079E-03  8.996529750E-02 
       329  4.420181019E-01 -5.500217365E-03  9.323309220E-02 
       330 -4.987197652E-01 -5.368472357E-03 -2.469245706E+00 
       331  4.438421274E-01 -5.354826600E-03  9.657375777E-02 
       332  4.456387809E-01 -5.210306781E-03  9.998907498E-02 
       333  4.474079516E-01 -5.066688992E-03  1.034808283E-01 
       334  4.491495303E-01 -4.924006380E-03  1.070508096E-01 
       335 -4.989845407E-01 -4.783261450E-03 -2.356585010E+00 
       336  4.508634097E-01 -4.782294114E-03  1.107008220E-01 
       337  4.525494840E-01 -4.641589348E-03  1.144326838E-01 
       338  4.542076493E-01 -4.501931171E-03  1.182482343E-01 
       339  4.558378032E-01 -4.363360562E-03  1.221493407E-01 
       340  4.574398452E-01 -4.225920329E-03  1.261379057E-01 
       341 -4.992186867E-01 -4.196916561E-03 -2.229009995E+00 
       342  4.590136765E-01 -4.089655051E-03  1.302158736E-01 
       343  4.605592000E-01 -3.954611013E-03  1.343852323E-01 
       344  4.620763204E-01 -3.820836135E-03  1.386480055E-01 
       345  4.635649442E-01 -3.688379899E-03  1.430062130E-01 
       346 -4.994221829E-01 -3.609550355E-03 -2.085979935E+00 
       347  4.650249794E-01 -3.557293273E-03  1.474618146E-01 
       348  4.664563360E-01 -3.427628623E-03  1.520167713E-01 
       349  4.678589258E-01 -3.299439636E-03  1.566729913E-01 
       350  4.692326623E-01 -3.172781220E-03  1.614323342E-01 
       351  4.705774607E-01 -3.047709421E-03  1.662967536E-01 
       352 -4.995950072E-01 -3.021275665E-03 -1.927188055E+00 
       353  4.718932381E-01 -2.924281320E-03  1.712683220E-01 
       354  4.731799133E-01 -2.802554937E-03  1.763492488E-01 
       355  4.744374069E-01 -2.682589125E-03  1.815419549E-01 
       356  4.756656415E-01 -2.564443471E-03  1.868489475E-01 
       357  4.768645413E-01 -2.448178185E-03  1.922742815E-01 
       358 -4.997371359E-01 -2.432206113E-03 -1.754181314E+00 
       359  4.780340323E-01 -2.333853992E-03  1.978199912E-01 
       360  4.791740423E-01 -2.221532021E-03  2.034879876E-01 
       361  4.802845012E-01 -2.111273691E-03  2.092826143E-01 
       362  4.813653404E-01 -2.003140599E-03  2.152076352E-01 
       363  4.824164932E-01 -1.897194404E-03  2.212672107E-01 
       364 -4.998485437E-01 -1.842456810E-03 -1.571809586E+00 
       365  4.834378949E-01 -1.793496712E-03  2.274659117E-01 
       366  4.844294824E-01 -1.692108956E-03  2.338088903E-01 
       367  4.853911945E-01 -1.593092283E-03  2.403021730E-01 
       368  4.863229721E-01 -1.496507437E-03  2.469523281E-01 
       369  4.872247575E-01 -1.402414637E-03  2.537672557E-01 
       370  4.880964953E-01 -1.310873469E-03  2.607525780E-01 
       371 -4.999292034E-01 -1.252145090E-03 -1.381160263E+00 
       372  4.889381316E-01 -1.221942762E-03  2.679140705E-01 
       373  4.897496145E-01 -1.135680481E-03  2.752617470E-01 
       374  4.905308940E-01 -1.052143608E-03  2.828076758E-01 
       375  4.912819220E-01 -9.713880336E-04  2.905656414E-01 
       376  4.920026520E-01 -8.934684447E-04  2.985510036E-01 
       377  4.926930398E-01 -8.184382188E-04  3.067810228E-01 
       378  4.933530426E-01 -7.463493174E-04  3.152753490E-01 
       379  4.939826198E-01 -6.772521824E-04  3.240572466E-01 
       380 -4.999790870E-01 -6.613912113E-04 -1.174983035E+00 
       381  4.945817325E-01 -6.111956365E-04  3.331543497E-01 
       382  4.951503439E-01 -5.482267854E-04  3.425995053E-01 
       383  4.956884189E-01 -4.883909237E-04  3.524319713E-01 
       384  4.961959242E-01 -4.317314444E-04  3.626991177E-01 
       385  4.966728287E-01 -3.782897514E-04  3.734587755E-01 
       386  4.971191028E-01 -3.281051768E-04  3.847824091E-01 
       387  4.975347191E-01 -2.812149012E-04  3.967600447E-01 
       388  4.979196519E-01 -2.376538789E-04  4.095063336E-01 
       389  4.982738775E-01 -1.974547676E-04  4.231734147E-01 
       390  4.985973741E-01 -1.606478618E-04  4.379561183E-01 
       391  4.988901217E-01 -1.272610318E-04  4.541411489E-01 
       392  4.991521022E-01 -9.731966709E-05  4.719614988E-01 
       393  4.993832996E-01 -7.084662507E-05  4.921586883E-01 
       394 -4.999981658E-01 -7.031895022E-05 -9.731495557E-01 
       395  4.995168999E-01 -5.552697142E-05  5.075085906E-01 
       396  4.996402298E-01 -4.137221906E-05  5.255606664E-01 
       397  4.997532896E-01 -2.838400191E-05  5.487491370E-01 
       398  4.998458022E-01 -1.774044188E-05  5.732908571E-01 
       399  4.999503277E-01 -5.714795751E-06  6.363347361E-01 
       400  5.000000000E-01  0.000000000E+00  6.642458898E-01 
       401  4.999514192E-01  1.182802305E-05  6.400265413E-01 
       402  4.998831882E-01  2.844027870E-05  5.843710177E-01 
       403  4.997914711E-01  5.077074005E-05  5.507514046E-01 
       404  4.996751912E-01  7.908150698E-05  5.216912386E-01 
       405  4.995382349E-01  1.124263864E-04  4.981733612E-01 
       406  4.993902438E-01  1.484579331E-04  4.783665650E-01 
       407  4.992445012E-01  1.839420023E-04  4.636192729E-01 
       408  4.990133009E-01  2.401379839E-04  4.471068635E-01 
       409  4.987513170E-01  3.037628594E-04  4.323420167E-01 
       410  4.984585656E-01  3.747928163E-04  4.183658146E-01 
       411  4.981350648E-01  4.532013290E-04  4.052384710E-01 
       412  4.977808346E-01  5.389591884E-04  3.928283844E-01 
       413  4.973958969E-01  6.320345335E-04  3.810598326E-01 
       414 -4.999860106E-01  6.866690384E-04 -7.511995483E-01 
       415  4.969802752E-01  7.323928867E-04  3.698557841E-01 
       416  4.965339954E-01  8.399971914E-04  3.591543297E-01 
       417  4.960570850E-01  9.548078520E-04  3.489031944E-01 
       418  4.955495732E-01  1.076782778E-03  3.390572251E-01 
       419  4.950114915E-01  1.205877428E-03  3.295775871E-01 
       420  4.944428731E-01  1.342044860E-03  3.204316231E-01 
