nodenumber     x-coordinate     y-coordinate pressure-coefficient 
       116 -4.304083541E-02 -3.563704586E-02 -8.692150980E-02 
       117 -3.912693491E-02 -3.545499769E-02 -8.546429424E-02 
       118 -4.199708326E-01 -3.539819144E-02 -3.360277117E-01 
       119 -3.521061439E-02 -3.527090879E-02 -8.400369750E-02 
       120 -4.220882125E-01 -3.510148749E-02 -3.366410713E-01 
       121 -3.129211545E-02 -3.508479505E-02 -8.253908352E-02 
       122 -2.737167978E-02 -3.489667322E-02 -8.106984644E-02 
       123 -4.241795525E-01 -3.479816672E-02 -3.370934228E-01 
       124 -2.344954923E-02 -3.470656099E-02 -7.959541316E-02 
       125 -1.952596572E-02 -3.451447704E-02 -7.811524719E-02 
       126 -4.262447235E-01 -3.448824283E-02 -3.373769171E-01 
       127 -1.560117128E-02 -3.432044110E-02 -7.662885597E-02 
       128 -4.282835985E-01 -3.417173254E-02 -3.374833770E-01 
       129 -1.167540801E-02 -3.412447397E-02 -7.513578776E-02 
       130 -7.748918070E-03 -3.392659759E-02 -7.363559893E-02 
       131 -4.302960518E-01 -3.384865556E-02 -3.374042749E-01 
       132 -3.821943655E-03 -3.372683506E-02 -7.212785624E-02 
       133  1.052729985E-04 -3.352521073E-02 -7.061218385E-02 
       134 -4.322819594E-01 -3.351903461E-02 -3.371307093E-01 
       135  4.032489642E-03 -3.332175014E-02 -6.908825590E-02 
       136 -4.342411991E-01 -3.318289542E-02 -3.366533795E-01 
       137  7.959464029E-03 -3.311648017E-02 -6.755577452E-02 
       138  1.188595393E-02 -3.290942895E-02 -6.601448288E-02 
       139 -4.361736502E-01 -3.284026667E-02 -3.359625587E-01 
       140  1.581171713E-02 -3.270062597E-02 -6.446416903E-02 
       141 -4.380791937E-01 -3.249118006E-02 -3.350480644E-01 
       142  1.973651149E-02 -3.249010207E-02 -6.290465628E-02 
       143  2.366009490E-02 -3.227788943E-02 -6.133580415E-02 
       144 -4.399577124E-01 -3.213567023E-02 -3.338992264E-01 
       145  2.758222534E-02 -3.206402162E-02 -5.975751268E-02 
       146  3.150266087E-02 -3.184853359E-02 -5.816972045E-02 
       147 -4.418090905E-01 -3.177377476E-02 -3.325048525E-01 
       148  3.542115968E-02 -3.163146168E-02 -5.657240462E-02 
       149  3.933748004E-02 -3.141284360E-02 -5.496558068E-02 
       150 -4.436332142E-01 -3.140553417E-02 -3.308531917E-01 
       151  4.325138039E-02 -3.119271845E-02 -5.334930188E-02 
       152 -4.454299711E-01 -3.103099185E-02 -3.289318941E-01 
       153  4.716261930E-02 -3.097112670E-02 -5.172365853E-02 
       154  5.107095550E-02 -3.074811018E-02 -5.008877698E-02 
       155 -4.471992509E-01 -3.065019411E-02 -3.267279665E-01 
       156  5.497614792E-02 -3.052371204E-02 -4.844481841E-02 
       157  5.887795568E-02 -3.029797677E-02 -4.679197731E-02 
       158 -4.489409446E-01 -3.026319007E-02 -3.242277269E-01 
       159  6.277613807E-02 -3.007095014E-02 -4.513048028E-02 
       160 -4.506549452E-01 -2.987003169E-02 -3.214167527E-01 
       161  6.667045467E-02 -2.984267918E-02 -4.346058397E-02 
       162  7.056066524E-02 -2.961321216E-02 -4.178257736E-02 
       163 -4.523411473E-01 -2.947077371E-02 -3.182798293E-01 
       164  7.444652982E-02 -2.938259853E-02 -4.009678636E-02 
       165  7.832780872E-02 -2.915088889E-02 -3.840357446E-02 
       166 -4.539994472E-01 -2.906547362E-02 -3.148008904E-01 
       167  8.220426253E-02 -2.891813497E-02 -3.670334307E-02 
       168  8.607565212E-02 -2.868438951E-02 -3.499653423E-02 
       169 -4.556297433E-01 -2.865419165E-02 -3.109629595E-01 
       170  8.994173870E-02 -2.844970629E-02 -3.328363317E-02 
       171 -4.572319352E-01 -2.823699066E-02 -3.067480889E-01 
       172  9.380228379E-02 -2.821414004E-02 -3.156516921E-02 
       173  9.765704926E-02 -2.797774635E-02 -2.984168724E-02 
       174 -4.588059247E-01 -2.781393621E-02 -3.021372783E-01 
       175  1.015057973E-01 -2.774058167E-02 -2.811373618E-02 
       176  1.053482906E-01 -2.750270321E-02 -2.638188496E-02 
       177 -4.603516152E-01 -2.738509642E-02 -2.971104015E-01 
       178  1.091842920E-01 -2.726416886E-02 -2.464672203E-02 
       179  1.130135650E-01 -2.702503715E-02 -2.290885508E-02 
       180 -4.618689120E-01 -2.695054198E-02 -2.916462392E-01 
       181  1.168358733E-01 -2.678536716E-02 -2.116891150E-02 
       182  1.206509812E-01 -2.654521845E-02 -1.942753788E-02 
       183 -4.633577221E-01 -2.651034608E-02 -2.857220119E-01 
       184  1.244586533E-01 -2.630465098E-02 -1.768539671E-02 
       185 -4.648179542E-01 -2.606458441E-02 -2.793116926E-01 
       186  1.282586548E-01 -2.606372506E-02 -1.594316448E-02 
       187  1.320507513E-01 -2.582250119E-02 -1.420153009E-02 
       188 -4.662495191E-01 -2.561333503E-02 -2.723905984E-01 
       189  1.358347088E-01 -2.558104008E-02 -1.246119306E-02 
       190  1.396102940E-01 -2.533940250E-02 -1.072286195E-02 
       191 -4.676523292E-01 -2.515667842E-02 -2.649341034E-01 
       192  1.433772739E-01 -2.509764921E-02 -8.987252088E-03 
       193  1.471354162E-01 -2.485584089E-02 -7.255083076E-03 
       194 -4.690262988E-01 -2.469469736E-02 -2.569128810E-01 
       195  1.508844890E-01 -2.461403802E-02 -5.527078270E-03 
       196  1.546242611E-01 -2.437230085E-02 -3.803963611E-03 
       197 -4.703713441E-01 -2.422747690E-02 -2.482958038E-01 
       198  1.583545019E-01 -2.413068924E-02 -2.086465046E-03 
       199  1.620749812E-01 -2.388926265E-02 -3.753066954E-04 
       200 -4.716873831E-01 -2.375510432E-02 -2.390503323E-01 
       201  1.657854695E-01 -2.364807998E-02  1.328790853E-03 
       202  1.694857379E-01 -2.340719956E-02  3.025112286E-03 
       203 -4.729743357E-01 -2.327766908E-02 -2.291420157E-01 
       204  1.731755583E-01 -2.316667898E-02  4.712949296E-03 
       205  1.768547029E-01 -2.292657508E-02  6.391602313E-03 
       206 -4.742321237E-01 -2.279526273E-02 -2.185343839E-01 
       207  1.805229448E-01 -2.268694384E-02  8.060382222E-03 
       208  1.841800578E-01 -2.244784026E-02  9.718612069E-03 
       209 -4.754606707E-01 -2.230797890E-02 -2.071888499E-01 
       210  1.878258163E-01 -2.220931835E-02  1.136562875E-02 
       211  1.914599954E-01 -2.197143100E-02  1.300078470E-02 
       212 -4.766599024E-01 -2.181591324E-02 -1.950646677E-01 
       213  1.950823709E-01 -2.173422991E-02  1.462344950E-02 
       214  1.986927193E-01 -2.149776553E-02  1.623301157E-02 
       215 -4.778297463E-01 -2.131916334E-02 -1.821190123E-01 
       216  2.022908180E-01 -2.126208698E-02  1.782887970E-02 
       217  2.058764450E-01 -2.102724198E-02  1.941048471E-02 
       218 -4.789701319E-01 -2.081782867E-02 -1.683071452E-01 
       219  2.094493792E-01 -2.079327678E-02  2.097728089E-02 
       220  2.130094000E-01 -2.056023610E-02  2.252874764E-02 
       221  2.165562880E-01 -2.032816305E-02  2.406439086E-02 
       222 -4.800809906E-01 -2.031201057E-02 -1.535832950E-01 
       223  2.200898243E-01 -2.009709913E-02  2.558374438E-02 
       224  2.236097910E-01 -1.986708409E-02  2.708637138E-02 
       225 -4.811622558E-01 -1.980181214E-02 -1.379023100E-01 
       226  2.271159710E-01 -1.963815595E-02  2.857186576E-02 
       227  2.306081479E-01 -1.941035092E-02  3.003985332E-02 
       228 -4.822138630E-01 -1.928733819E-02 -1.212365175E-01 
       229  2.340861063E-01 -1.918370335E-02  3.148999316E-02 
       230  2.375496317E-01 -1.895824572E-02  3.292197820E-02 
       231 -4.832357497E-01 -1.876869521E-02 -1.035588251E-01 
       232  2.409985105E-01 -1.873400857E-02  3.433553770E-02 
       233  2.444325298E-01 -1.851102051E-02  3.573043710E-02 
       234  2.478514780E-01 -1.828930814E-02  3.710647813E-02 
       235 -4.842278553E-01 -1.824599126E-02 -8.482933886E-02 
       236  2.512551440E-01 -1.806889608E-02  3.846350118E-02 
       237  2.546433179E-01 -1.784980692E-02  3.980138552E-02 
       238 -4.851901214E-01 -1.771933594E-02 -6.501252347E-02 
       239  2.580157908E-01 -1.763206122E-02  4.112005145E-02 
       240  2.613723545E-01 -1.741567749E-02  4.241946501E-02 
       241  2.647128020E-01 -1.720067219E-02  4.369964955E-02 
       242 -4.861224917E-01 -1.718884030E-02 -4.407284886E-02 
       243  2.680369273E-01 -1.698705974E-02  4.496070954E-02 
       244  2.713445253E-01 -1.677485251E-02  4.620287553E-02 
       245 -4.870249120E-01 -1.665461676E-02 -2.197136861E-02 
       246  2.746353920E-01 -1.656406086E-02  4.742656591E-02 
       247  2.779093243E-01 -1.635469310E-02  4.863234065E-02 
       248  2.811661204E-01 -1.614675557E-02  4.982085802E-02 
       249 -4.878973302E-01 -1.611677908E-02  1.359816038E-03 
       250  2.844055793E-01 -1.594025261E-02  5.099179057E-02 
       251  2.876275012E-01 -1.573518663E-02  5.214471495E-02 
       252 -4.887396965E-01 -1.557544221E-02  2.598438339E-02 
       253  2.908316873E-01 -1.553155814E-02  5.328006270E-02 
       254  2.940179401E-01 -1.532936574E-02  5.439824918E-02 
       255  2.971860628E-01 -1.512860623E-02  5.549978920E-02 
       256 -4.895519630E-01 -1.503072226E-02  5.236704072E-02 
       257  3.003358602E-01 -1.492927461E-02  5.658524955E-02 
       258  3.034671379E-01 -1.473136414E-02  5.765524688E-02 
       259  3.065797028E-01 -1.453486641E-02  5.871044531E-02 
       260 -4.903340845E-01 -1.448273637E-02  8.076199986E-02 
       261  3.096733628E-01 -1.433977139E-02  5.975155650E-02 
       262  3.127479271E-01 -1.414606747E-02  6.077934007E-02 
       263  3.158032061E-01 -1.395374158E-02  6.179460396E-02 
       264 -4.910860176E-01 -1.393160262E-02  1.109304514E-01 
       265  3.188390113E-01 -1.376277921E-02  6.279820472E-02 
       266  3.218551554E-01 -1.357316450E-02  6.379104750E-02 
       267  3.248514524E-01 -1.338488034E-02  6.477408588E-02 
       268 -4.918077214E-01 -1.337743994E-02  1.428275815E-01 
       269  3.278277174E-01 -1.319790841E-02  6.574832142E-02 
       270  3.307837669E-01 -1.301222929E-02  6.671480257E-02 
       271  3.337194185E-01 -1.282782256E-02  6.767462384E-02 
       272 -4.924991571E-01 -1.282036795E-02  1.764820207E-01 
       273  3.366344910E-01 -1.264466683E-02  6.862892395E-02 
       274  3.395288048E-01 -1.246273992E-02  6.957888754E-02 
       275  3.424021812E-01 -1.228201887E-02  7.052574681E-02 
       276 -4.931602885E-01 -1.226050688E-02  2.119149797E-01 
       277  3.452544430E-01 -1.210248007E-02  7.147077820E-02 
       278  3.480854143E-01 -1.192409938E-02  7.241530014E-02 
       279  3.508949204E-01 -1.174685218E-02  7.336067079E-02 
       280 -4.937910812E-01 -1.169797735E-02  2.491355399E-01 
       281  3.536827880E-01 -1.157071352E-02  7.430828643E-02 
       282  3.564488452E-01 -1.139565819E-02  7.525958492E-02 
       283  3.591929213E-01 -1.122166081E-02  7.621606275E-02 
       284 -4.943915036E-01 -1.113290031E-02  2.881412378E-01 
       285  3.619148470E-01 -1.104869598E-02  7.717930756E-02 
       286  3.646144545E-01 -1.087673833E-02  7.815110282E-02 
       287  3.672915772E-01 -1.070576267E-02  7.913341493E-02 
       288 -4.949615259E-01 -1.056539681E-02  3.288965014E-01 
       289  3.699460499E-01 -1.053574405E-02  8.012862050E-02 
       290  3.725777090E-01 -1.036665790E-02  8.113849999E-02 
       291  3.751863921E-01 -1.019848011E-02  8.216401507E-02 
       292  3.777719382E-01 -1.003118712E-02  8.320652245E-02 
       293 -4.955011205E-01 -9.995587829E-03  3.713542093E-01 
       294  3.803341879E-01 -9.864756047E-03  8.426765168E-02 
       295  3.828729831E-01 -9.699164780E-03  8.534909227E-02 
       296  3.853881673E-01 -9.534392054E-03  8.645259547E-02 
       297 -4.960102619E-01 -9.423594105E-03  4.153993087E-01 
       298  3.878795852E-01 -9.370417565E-03  8.757993726E-02 
       299  3.903470832E-01 -9.207222054E-03  8.873291085E-02 
       300  3.927905090E-01 -9.044787401E-03  8.991331912E-02 
       301  3.952097120E-01 -8.883096711E-03  9.112300244E-02 
       302 -4.964889266E-01 -8.849535940E-03  4.608278397E-01 
       303  3.976045429E-01 -8.722134400E-03  9.236378771E-02 
       304  3.999748540E-01 -8.561886278E-03  9.363814672E-02 
       305  4.023204990E-01 -8.402339624E-03  9.494773784E-02 
       306 -4.969370928E-01 -8.273533011E-03  5.074220715E-01 
       307  4.046413334E-01 -8.243483268E-03  9.629390550E-02 
       308  4.069372138E-01 -8.085307655E-03  9.767906063E-02 
       309  4.092079987E-01 -7.927804919E-03  9.910549970E-02 
       310  4.114535480E-01 -7.770968945E-03  1.005754395E-01 
       311 -4.973547399E-01 -7.695704193E-03  5.549288030E-01 
       312  4.136737233E-01 -7.614795430E-03  1.020909746E-01 
       313  4.158683874E-01 -7.459281938E-03  1.036541301E-01 
       314  4.180374052E-01 -7.304427951E-03  1.052669207E-01 
       315  4.201806426E-01 -7.150234916E-03  1.069313549E-01 
       316 -4.977418488E-01 -7.116167409E-03  6.028602526E-01 
       317  4.222979677E-01 -6.996706288E-03  1.086494193E-01 
       318  4.243892497E-01 -6.843847566E-03  1.104231443E-01 
       319  4.264543597E-01 -6.691666328E-03  1.122545654E-01 
       320  4.284931702E-01 -6.540172254E-03  1.141456788E-01 
       321 -4.980984012E-01 -6.535039523E-03  6.504901952E-01 
       322  4.305055555E-01 -6.389377151E-03  1.160984989E-01 
       323  4.324913915E-01 -6.239294973E-03  1.181150393E-01 
       324  4.344505557E-01 -6.089941825E-03  1.201973123E-01 
       325 -4.984243793E-01 -5.952436284E-03  6.975956546E-01 
       326  4.363829272E-01 -5.941335978E-03  1.223473288E-01 
       327  4.382883868E-01 -5.793497865E-03  1.245670984E-01 
       328  4.401668170E-01 -5.646450079E-03  1.268586299E-01 
       329  4.420181019E-01 -5.500217365E-03  1.292239323E-01 
       330 -4.987197652E-01 -5.368472357E-03  7.438625395E-01 
       331  4.438421274E-01 -5.354826600E-03  1.316650134E-01 
       332  4.456387809E-01 -5.210306781E-03  1.341838812E-01 
       333  4.474079516E-01 -5.066688992E-03  1.367825296E-01 
       334  4.491495303E-01 -4.924006380E-03  1.394629592E-01 
       335 -4.989845407E-01 -4.783261450E-03  7.884476306E-01 
       336  4.508634097E-01 -4.782294114E-03  1.422271942E-01 
       337  4.525494840E-01 -4.641589348E-03  1.450772672E-01 
       338  4.542076493E-01 -4.501931171E-03  1.480152275E-01 
       339  4.558378032E-01 -4.363360562E-03  1.510431384E-01 
       340  4.574398452E-01 -4.225920329E-03  1.541630823E-01 
       341 -4.992186867E-01 -4.196916561E-03  8.304939233E-01 
       342  4.590136765E-01 -4.089655051E-03  1.573771700E-01 
       343  4.605592000E-01 -3.954611013E-03  1.606875450E-01 
       344  4.620763204E-01 -3.820836135E-03  1.640963911E-01 
       345  4.635649442E-01 -3.688379899E-03  1.676059405E-01 
       346 -4.994221829E-01 -3.609550355E-03  8.694055118E-01 
       347  4.650249794E-01 -3.557293273E-03  1.712184824E-01 
       348  4.664563360E-01 -3.427628623E-03  1.749363733E-01 
       349  4.678589258E-01 -3.299439636E-03  1.787620479E-01 
       350  4.692326623E-01 -3.172781220E-03  1.826980319E-01 
       351  4.705774607E-01 -3.047709421E-03  1.867469563E-01 
       352 -4.995950072E-01 -3.021275665E-03  9.048863001E-01 
       353  4.718932381E-01 -2.924281320E-03  1.909115731E-01 
       354  4.731799133E-01 -2.802554937E-03  1.951947738E-01 
       355  4.744374069E-01 -2.682589125E-03  1.995996094E-01 
       356  4.756656415E-01 -2.564443471E-03  2.041293133E-01 
       357  4.768645413E-01 -2.448178185E-03  2.087873275E-01 
       358 -4.997371359E-01 -2.432206113E-03  9.363855081E-01 
       359  4.780340323E-01 -2.333853992E-03  2.135773318E-01 
       360  4.791740423E-01 -2.221532021E-03  2.185032773E-01 
       361  4.802845012E-01 -2.111273691E-03  2.235694241E-01 
       362  4.813653404E-01 -2.003140599E-03  2.287803850E-01 
       363  4.824164932E-01 -1.897194404E-03  2.341411751E-01 
       364 -4.998485437E-01 -1.842456810E-03  9.632365039E-01 
       365  4.834378949E-01 -1.793496712E-03  2.396572690E-01 
       366  4.844294824E-01 -1.692108956E-03  2.453346667E-01 
       367  4.853911945E-01 -1.593092283E-03  2.511799704E-01 
       368  4.863229721E-01 -1.496507437E-03  2.572004735E-01 
       369  4.872247575E-01 -1.402414637E-03  2.634042653E-01 
       370  4.880964953E-01 -1.310873469E-03  2.698003543E-01 
       371 -4.999292034E-01 -1.252145090E-03  9.849300266E-01 
       372  4.889381316E-01 -1.221942762E-03  2.763988140E-01 
       373  4.897496145E-01 -1.135680481E-03  2.832109575E-01 
       374  4.905308940E-01 -1.052143608E-03  2.902495467E-01 
       375  4.912819220E-01 -9.713880336E-04  2.975290468E-01 
       376  4.920026520E-01 -8.934684447E-04  3.050659362E-01 
       377  4.926930398E-01 -8.184382188E-04  3.128790890E-01 
       378  4.933530426E-01 -7.463493174E-04  3.209902537E-01 
       379  4.939826198E-01 -6.772521824E-04  3.294246533E-01 
       380 -4.999790870E-01 -6.613912113E-04  1.000989680E+00 
       381  4.945817325E-01 -6.111956365E-04  3.382117560E-01 
       382  4.951503439E-01 -5.482267854E-04  3.473862776E-01 
       383  4.956884189E-01 -4.883909237E-04  3.569894949E-01 
       384  4.961959242E-01 -4.317314444E-04  3.670710058E-01 
       385  4.966728287E-01 -3.782897514E-04  3.776911777E-01 
       386  4.971191028E-01 -3.281051768E-04  3.889244827E-01 
       387  4.975347191E-01 -2.812149012E-04  4.008645269E-01 
       388  4.979196519E-01 -2.376538789E-04  4.136304875E-01 
       389  4.982738775E-01 -1.974547676E-04  4.273804218E-01 
       390  4.985973741E-01 -1.606478618E-04  4.423168351E-01 
       391  4.988901217E-01 -1.272610318E-04  4.587374485E-01 
       392  4.991521022E-01 -9.731966709E-05  4.768864459E-01 
       393  4.993832996E-01 -7.084662507E-05  4.975315020E-01 
       394 -4.999981658E-01 -7.031895022E-05  1.010747549E+00 
       395  4.995168999E-01 -5.552697142E-05  5.132785292E-01 
       396  4.996402298E-01 -4.137221906E-05  5.318538192E-01 
       397  4.997532896E-01 -2.838400191E-05  5.559115027E-01 
       398  4.998458022E-01 -1.774044188E-05  5.816037302E-01 
       399  4.999503277E-01 -5.714795751E-06  6.480032362E-01 
       400  5.000000000E-01  0.000000000E+00  6.766956283E-01 
       401  4.999514192E-01  1.182802305E-05  6.505270584E-01 
       402  4.998831882E-01  2.844027870E-05  5.926270690E-01 
       403  4.997914711E-01  5.077074005E-05  5.582778835E-01 
       404  4.996751912E-01  7.908150698E-05  5.280694442E-01 
       405  4.995382349E-01  1.124263864E-04  5.035300435E-01 
       406  4.993902438E-01  1.484579331E-04  4.827883031E-01 
       407  4.992445012E-01  1.839420023E-04  4.673009120E-01 
       408  4.990133009E-01  2.401379839E-04  4.499019299E-01 
       409  4.987513170E-01  3.037628594E-04  4.342984215E-01 
       410  4.984585656E-01  3.747928163E-04  4.194879487E-01 
       411  4.981350648E-01  4.532013290E-04  4.055367548E-01 
       412  4.977808346E-01  5.389591884E-04  3.923097403E-01 
       413  4.973958969E-01  6.320345335E-04  3.797296242E-01 
       414 -4.999860106E-01  6.866690384E-04  1.015407912E+00 
       415  4.969802752E-01  7.323928867E-04  3.677172318E-01 
       416  4.965339954E-01  8.399971914E-04  3.562093117E-01 
       417  4.960570850E-01  9.548078520E-04  3.451523954E-01 
       418  4.955495732E-01  1.076782778E-03  3.344997198E-01 
       419  4.950114915E-01  1.205877428E-03  3.242114563E-01 
       420  4.944428731E-01  1.342044860E-03  3.142540858E-01 
       421 -4.999426014E-01  1.443722647E-03  1.013349861E+00 
       422  4.938437530E-01  1.485235781E-03  3.045982512E-01 
       423  4.932141681E-01  1.635398598E-03  2.952184989E-01 
