nodenumber     x-coordinate     y-coordinate pressure-coefficient 
        92 -3.973943233E-01 -3.800042538E-02 -1.564755600E+00 
        93 -9.744650610E-02 -3.796408475E-02 -4.830069809E-01 
        94 -9.359174061E-02 -3.781193850E-02 -4.776356361E-01 
        95 -3.997646656E-01 -3.776998809E-02 -1.587936677E+00 
        96 -8.973119547E-02 -3.765758413E-02 -4.723182663E-01 
        97 -4.021103438E-01 -3.753296007E-02 -1.611537211E+00 
        98 -8.586510882E-02 -3.750103237E-02 -4.670529392E-01 
        99 -8.199371913E-02 -3.734229385E-02 -4.618378570E-01 
       100 -4.044312132E-01 -3.728932565E-02 -1.635567655E+00 
       101 -7.811726521E-02 -3.718137916E-02 -4.566715374E-01 
       102 -4.067271309E-01 -3.703907200E-02 -1.660037154E+00 
       103 -7.423598617E-02 -3.701829894E-02 -4.515521247E-01 
       104 -7.035012144E-02 -3.685306392E-02 -4.464767787E-01 
       105 -4.089979552E-01 -3.678218913E-02 -1.684957272E+00 
       106 -6.645991072E-02 -3.668568504E-02 -4.414432221E-01 
       107 -4.112435462E-01 -3.651866998E-02 -1.710342699E+00 
       108 -6.256559396E-02 -3.651617351E-02 -4.364500179E-01 
       109 -5.866741139E-02 -3.634454085E-02 -4.314955503E-01 
       110 -4.134637655E-01 -3.624851037E-02 -1.736208570E+00 
       111 -5.476560346E-02 -3.617079903E-02 -4.265781650E-01 
       112 -5.086041086E-02 -3.599496049E-02 -4.216962780E-01 
       113 -4.156584762E-01 -3.597170909E-02 -1.762565396E+00 
       114 -4.695207449E-02 -3.581703823E-02 -4.168483479E-01 
       115 -4.178275431E-01 -3.568826788E-02 -1.789425431E+00 
       116 -4.304083541E-02 -3.563704586E-02 -4.120328869E-01 
       117 -3.912693491E-02 -3.545499769E-02 -4.072484606E-01 
       118 -4.199708326E-01 -3.539819144E-02 -1.816801891E+00 
       119 -3.521061439E-02 -3.527090879E-02 -4.024936890E-01 
       120 -4.220882125E-01 -3.510148749E-02 -1.844709797E+00 
       121 -3.129211545E-02 -3.508479505E-02 -3.977672479E-01 
       122 -2.737167978E-02 -3.489667322E-02 -3.930678696E-01 
       123 -4.241795525E-01 -3.479816672E-02 -1.873190157E+00 
       124 -2.344954923E-02 -3.470656099E-02 -3.883943436E-01 
       125 -1.952596572E-02 -3.451447704E-02 -3.837455172E-01 
       126 -4.262447235E-01 -3.448824283E-02 -1.902283034E+00 
       127 -1.560117128E-02 -3.432044110E-02 -3.791202961E-01 
       128 -4.282835985E-01 -3.417173254E-02 -1.932005287E+00 
       129 -1.167540801E-02 -3.412447397E-02 -3.745176448E-01 
       130 -7.748918070E-03 -3.392659759E-02 -3.699365869E-01 
       131 -4.302960518E-01 -3.384865556E-02 -1.962366693E+00 
       132 -3.821943655E-03 -3.372683506E-02 -3.653762051E-01 
       133  1.052729985E-04 -3.352521073E-02 -3.608356416E-01 
       134 -4.322819594E-01 -3.351903461E-02 -1.993376084E+00 
       135  4.032489642E-03 -3.332175014E-02 -3.563140981E-01 
       136 -4.342411991E-01 -3.318289542E-02 -2.025037972E+00 
       137  7.959464029E-03 -3.311648017E-02 -3.518108357E-01 
       138  1.188595393E-02 -3.290942895E-02 -3.473251747E-01 
       139 -4.361736502E-01 -3.284026667E-02 -2.057346133E+00 
       140  1.581171713E-02 -3.270062597E-02 -3.428564945E-01 
       141 -4.380791937E-01 -3.249118006E-02 -2.090340870E+00 
       142  1.973651149E-02 -3.249010207E-02 -3.384042333E-01 
       143  2.366009490E-02 -3.227788943E-02 -3.339678874E-01 
       144 -4.399577124E-01 -3.213567023E-02 -2.124071251E+00 
       145  2.758222534E-02 -3.206402162E-02 -3.295470113E-01 
       146  3.150266087E-02 -3.184853359E-02 -3.251412168E-01 
       147 -4.418090905E-01 -3.177377476E-02 -2.158542157E+00 
       148  3.542115968E-02 -3.163146168E-02 -3.207501722E-01 
       149  3.933748004E-02 -3.141284360E-02 -3.163736018E-01 
       150 -4.436332142E-01 -3.140553417E-02 -2.193765145E+00 
       151  4.325138039E-02 -3.119271845E-02 -3.120112848E-01 
       152 -4.454299711E-01 -3.103099185E-02 -2.229762541E+00 
       153  4.716261930E-02 -3.097112670E-02 -3.076630543E-01 
       154  5.107095550E-02 -3.074811018E-02 -3.033287956E-01 
       155 -4.471992509E-01 -3.065019411E-02 -2.266558800E+00 
       156  5.497614792E-02 -3.052371204E-02 -2.990084444E-01 
       157  5.887795568E-02 -3.029797677E-02 -2.947019839E-01 
       158 -4.489409446E-01 -3.026319007E-02 -2.304179547E+00 
       159  6.277613807E-02 -3.007095014E-02 -2.904094414E-01 
       160 -4.506549452E-01 -2.987003169E-02 -2.342650420E+00 
       161  6.667045467E-02 -2.984267918E-02 -2.861308834E-01 
       162  7.056066524E-02 -2.961321216E-02 -2.818664117E-01 
       163 -4.523411473E-01 -2.947077371E-02 -2.381996776E+00 
       164  7.444652982E-02 -2.938259853E-02 -2.776161607E-01 
       165  7.832780872E-02 -2.915088889E-02 -2.733802977E-01 
       166 -4.539994472E-01 -2.906547362E-02 -2.422257315E+00 
       167  8.220426253E-02 -2.891813497E-02 -2.691590299E-01 
       168  8.607565212E-02 -2.868438951E-02 -2.649526110E-01 
       169 -4.556297433E-01 -2.865419165E-02 -2.463489583E+00 
       170  8.994173870E-02 -2.844970629E-02 -2.607613397E-01 
       171 -4.572319352E-01 -2.823699066E-02 -2.505753488E+00 
       172  9.380228379E-02 -2.821414004E-02 -2.565855563E-01 
       173  9.765704926E-02 -2.797774635E-02 -2.524256368E-01 
       174 -4.588059247E-01 -2.781393621E-02 -2.549102539E+00 
       175  1.015057973E-01 -2.774058167E-02 -2.482819898E-01 
       176  1.053482906E-01 -2.750270321E-02 -2.441550539E-01 
       177 -4.603516152E-01 -2.738509642E-02 -2.593583398E+00 
       178  1.091842920E-01 -2.726416886E-02 -2.400452948E-01 
       179  1.130135650E-01 -2.702503715E-02 -2.359532038E-01 
       180 -4.618689120E-01 -2.695054198E-02 -2.639236586E+00 
       181  1.168358733E-01 -2.678536716E-02 -2.318792952E-01 
       182  1.206509812E-01 -2.654521845E-02 -2.278241048E-01 
       183 -4.633577221E-01 -2.651034608E-02 -2.686097300E+00 
       184  1.244586533E-01 -2.630465098E-02 -2.237881871E-01 
       185 -4.648179542E-01 -2.606458441E-02 -2.734198889E+00 
       186  1.282586548E-01 -2.606372506E-02 -2.197721143E-01 
       187  1.320507513E-01 -2.582250119E-02 -2.157764739E-01 
       188 -4.662495191E-01 -2.561333503E-02 -2.783577371E+00 
       189  1.358347088E-01 -2.558104008E-02 -2.118018668E-01 
       190  1.396102940E-01 -2.533940250E-02 -2.078489058E-01 
       191 -4.676523292E-01 -2.515667842E-02 -2.834271323E+00 
       192  1.433772739E-01 -2.509764921E-02 -2.039182140E-01 
       193  1.471354162E-01 -2.485584089E-02 -2.000104232E-01 
       194 -4.690262988E-01 -2.469469736E-02 -2.886332509E+00 
       195  1.508844890E-01 -2.461403802E-02 -1.961261725E-01 
       196  1.546242611E-01 -2.437230085E-02 -1.922661080E-01 
       197 -4.703713441E-01 -2.422747690E-02 -2.939779346E+00 
       198  1.583545019E-01 -2.413068924E-02 -1.884308820E-01 
       199  1.620749812E-01 -2.388926265E-02 -1.846211537E-01 
       200 -4.716873831E-01 -2.375510432E-02 -2.994279377E+00 
       201  1.657854695E-01 -2.364807998E-02 -1.808375904E-01 
       202  1.694857379E-01 -2.340719956E-02 -1.770808720E-01 
       203 -4.729743357E-01 -2.327766908E-02 -3.049637825E+00 
       204  1.731755583E-01 -2.316667898E-02 -1.733516977E-01 
       205  1.768547029E-01 -2.292657508E-02 -1.696508004E-01 
       206 -4.742321237E-01 -2.279526273E-02 -3.106195222E+00 
       207  1.805229448E-01 -2.268694384E-02 -1.659789715E-01 
       208  1.841800578E-01 -2.244784026E-02 -1.623371073E-01 
       209 -4.754606707E-01 -2.230797890E-02 -3.164263372E+00 
       210  1.878258163E-01 -2.220931835E-02 -1.587262883E-01 
       211  1.914599954E-01 -2.197143100E-02 -1.551479109E-01 
       212 -4.766599024E-01 -2.181591324E-02 -3.223944876E+00 
       213  1.950823709E-01 -2.173422991E-02 -1.516038480E-01 
       214  1.986927193E-01 -2.149776553E-02 -1.480965731E-01 
       215 -4.778297463E-01 -2.131916334E-02 -3.285248141E+00 
       216  2.022908180E-01 -2.126208698E-02 -1.446282366E-01 
       217  2.058764450E-01 -2.102724198E-02 -1.412006292E-01 
       218 -4.789701319E-01 -2.081782867E-02 -3.348163163E+00 
       219  2.094493792E-01 -2.079327678E-02 -1.378048454E-01 
       220  2.130094000E-01 -2.056023610E-02 -1.344378927E-01 
       221  2.165562880E-01 -2.032816305E-02 -1.311052591E-01 
       222 -4.800809906E-01 -2.031201057E-02 -3.412675163E+00 
       223  2.200898243E-01 -2.009709913E-02 -1.278054979E-01 
       224  2.236097910E-01 -1.986708409E-02 -1.245383917E-01 
       225 -4.811622558E-01 -1.980181214E-02 -3.478761566E+00 
       226  2.271159710E-01 -1.963815595E-02 -1.213037293E-01 
       227  2.306081479E-01 -1.941035092E-02 -1.181014710E-01 
       228 -4.822138630E-01 -1.928733819E-02 -3.546385861E+00 
       229  2.340861063E-01 -1.918370335E-02 -1.149316845E-01 
       230  2.375496317E-01 -1.895824572E-02 -1.117945229E-01 
       231 -4.832357497E-01 -1.876869521E-02 -3.615493460E+00 
       232  2.409985105E-01 -1.873400857E-02 -1.086901693E-01 
       233  2.444325298E-01 -1.851102051E-02 -1.056187416E-01 
       234  2.478514780E-01 -1.828930814E-02 -1.025801836E-01 
       235 -4.842278553E-01 -1.824599126E-02 -3.686007097E+00 
       236  2.512551440E-01 -1.806889608E-02 -9.957417363E-02 
       237  2.546433179E-01 -1.784980692E-02 -9.659993363E-02 
       238 -4.851901214E-01 -1.771933594E-02 -3.757821557E+00 
       239  2.580157908E-01 -1.763206122E-02 -9.365600212E-02 
       240  2.613723545E-01 -1.741567749E-02 -9.074006925E-02 
       241  2.647128020E-01 -1.720067219E-02 -8.784985710E-02 
       242 -4.861224917E-01 -1.718884030E-02 -3.830797418E+00 
       243  2.680369273E-01 -1.698705974E-02 -8.498794450E-02 
       244  2.713445253E-01 -1.677485251E-02 -8.215736034E-02 
       245 -4.870249120E-01 -1.665461676E-02 -3.904753620E+00 
       246  2.746353920E-01 -1.656406086E-02 -7.935729813E-02 
       247  2.779093243E-01 -1.635469310E-02 -7.658702759E-02 
       248  2.811661204E-01 -1.614675557E-02 -7.384586407E-02 
       249 -4.878973302E-01 -1.611677908E-02 -3.979458691E+00 
       250  2.844055793E-01 -1.594025261E-02 -7.113315007E-02 
       251  2.876275012E-01 -1.573518663E-02 -6.844826723E-02 
       252 -4.887396965E-01 -1.557544221E-02 -4.054620441E+00 
       253  2.908316873E-01 -1.553155814E-02 -6.579063919E-02 
       254  2.940179401E-01 -1.532936574E-02 -6.315959586E-02 
       255  2.971860628E-01 -1.512860623E-02 -6.055439106E-02 
       256 -4.895519630E-01 -1.503072226E-02 -4.129873931E+00 
       257  3.003358602E-01 -1.492927461E-02 -5.797324119E-02 
       258  3.034671379E-01 -1.473136414E-02 -5.541455255E-02 
       259  3.065797028E-01 -1.453486641E-02 -5.287798103E-02 
       260 -4.903340845E-01 -1.448273637E-02 -4.204767696E+00 
       261  3.096733628E-01 -1.433977139E-02 -5.036292943E-02 
       262  3.127479271E-01 -1.414606747E-02 -4.786857452E-02 
       263  3.158032061E-01 -1.395374158E-02 -4.539412915E-02 
       264 -4.910860176E-01 -1.393160262E-02 -4.278748109E+00 
       265  3.188390113E-01 -1.376277921E-02 -4.293883557E-02 
       266  3.218551554E-01 -1.357316450E-02 -4.050211208E-02 
       267  3.248514524E-01 -1.338488034E-02 -3.808336880E-02 
       268 -4.918077214E-01 -1.337743994E-02 -4.351141891E+00 
       269  3.278277174E-01 -1.319790841E-02 -3.568252099E-02 
       270  3.307837669E-01 -1.301222929E-02 -3.329859912E-02 
       271  3.337194185E-01 -1.282782256E-02 -3.092750622E-02 
       272 -4.924991571E-01 -1.282036795E-02 -4.421139793E+00 
       273  3.366344910E-01 -1.264466683E-02 -2.856576647E-02 
       274  3.395288048E-01 -1.246273992E-02 -2.621194781E-02 
       275  3.424021812E-01 -1.228201887E-02 -2.386398161E-02 
       276 -4.931602885E-01 -1.226050688E-02 -4.487765728E+00 
       277  3.452544430E-01 -1.210248007E-02 -2.152040997E-02 
       278  3.480854143E-01 -1.192409938E-02 -1.918177243E-02 
       279  3.508949204E-01 -1.174685218E-02 -1.684815747E-02 
       280 -4.937910812E-01 -1.169797735E-02 -4.549868639E+00 
       281  3.536827880E-01 -1.157071352E-02 -1.452116123E-02 
       282  3.564488452E-01 -1.139565819E-02 -1.220628693E-02 
